Time (s),MCAv_mean,MCAv_dia,MCAv_raw,MCAv_sys,FP_raw,HCU_pressure,Systolic,Mean_arterial,Diastolic,HR,MCA_PI
0.78,62.85185242,40.15625,62.04375,101.0625,72.87187576,62.85185242,131,81,59.00624847,93,0.969044626
0.79,62.85185242,40.15625,58.88125,101.0625,74.99687576,62.85185242,131,81,59.00624847,93,0.969044626
0.8,62.85185242,40.15625,56.134375,101.0625,77.98750305,62.85185242,131,81,59.00624847,93,0.969044626
0.81,62.85185242,40.15625,54.321875,101.0625,81.60625076,62.85185242,131,81,59.00624847,93,0.969044626
0.82,62.85185242,40.15625,54.459375,101.0625,83.84687424,62.85185242,131,81,59.00624847,93,0.969044626
0.83,62.85185242,40.15625,56.065625,101.0625,85.84687805,62.85185242,131,81,59.00624847,93,0.969044626
0.84,62.85185242,40.15625,57.23125,101.0625,87.75,62.85185242,131,81,59.00624847,93,0.969044626
0.85,62.85185242,40.15625,58.15,101.0625,87.99687576,62.85185242,131,81,59.00624847,93,0.969044626
0.86,62.85185242,40.15625,59,101.0625,88.02812195,62.85185242,131,81,59.00624847,93,0.969044626
0.87,62.85185242,40.15625,59.88125,101.0625,87.18125153,62.85185242,131,81,59.00624847,93,0.969044626
0.88,62.85185242,40.15625,60.84375,101.0625,85.15000153,62.85185242,131,81,59.00624847,93,0.969044626
0.89,62.85185242,40.15625,62.009375,101.0625,83.18437576,62.85185242,131,81,59.00624847,93,0.969044626
0.9,62.85185242,40.15625,62.140625,101.0625,80.43124771,62.85185242,131,81,59.00624847,93,0.969044626
0.91,62.85185242,40.15625,61.05625,101.0625,78.140625,62.85185242,131,81,59.00624847,93,0.969044626
0.92,62.85185242,40.15625,60.453125,101.0625,75.984375,62.85185242,131,81,59.00624847,93,0.969044626
0.93,62.85185242,40.15625,59.83125,101.0625,73.83437347,62.85185242,131,81,59.00624847,93,0.969044626
0.94,62.85185242,40.15625,58.803125,101.0625,72.14687347,62.85185242,131,81,59.00624847,93,0.969044626
0.95,62.85185242,40.15625,56.83125,101.0625,70.16562653,62.85185242,131,81,59.00624847,93,0.969044626
0.96,62.85185242,40.15625,55.903125,101.0625,68.27812576,62.85185242,131,81,59.00624847,93,0.969044626
0.97,62.85185242,40.15625,54.790625,101.0625,67.14999771,62.85185242,131,81,59.00624847,93,0.969044626
0.98,62.85185242,40.15625,54.4375,101.0625,65.84375,62.85185242,131,81,59.00624847,93,0.969044626
0.99,62.85185242,40.15625,53.303125,101.0625,64.99062347,62.85185242,131,81,59.00624847,93,0.969044626
1,62.85185242,40.15625,52.08125,101.0625,64.15937424,62.85185242,131,81,59.00624847,93,0.969044626
1.01,62.85185242,40.15625,51.221875,101.0625,62.95937538,62.85185242,131,81,59.00624847,93,0.969044626
1.02,62.85185242,40.15625,50.709375,101.0625,62.859375,62.85185242,131,81,59.00624847,93,0.969044626
1.03,62.85185242,40.15625,50.20625,101.0625,61.84062576,62.85185242,131,81,59.00624847,93,0.969044626
1.04,62.85185242,40.15625,49.359375,101.0625,61.00625038,62.85185242,131,81,59.00624847,93,0.969044626
1.05,62.85185242,40.15625,48.28125,101.0625,60.27499962,62.85185242,131,81,59.00624847,93,0.969044626
1.06,62.85185242,40.15625,47.75,101.0625,59.88125038,62.85185242,131,81,59.00624847,93,0.969044626
1.07,62.85185242,40.15625,46.534375,101.0625,59,62.85185242,131,81,59.00624847,93,0.969044626
1.08,62.85185242,40.15625,45.603125,101.0625,58.28750038,62.85185242,131,81,59.00624847,93,0.969044626
1.09,62.85185242,40.15625,44.690625,101.0625,58.00937462,62.85185242,131,81,59.00624847,93,0.969044626
1.1,62.85185242,40.15625,43.90625,101.0625,58.00312424,62.85185242,131,81,59.00624847,93,0.969044626
1.11,62.85185242,40.15625,43.171875,101.0625,58.015625,62.85185242,130.9343796,80.94687271,59.00624847,92.90625,0.969044626
1.12,62.85185242,40.15625,42.328125,101.0625,58.15625,62.85185242,130.3531265,80.484375,59.00624847,92.09375,0.969044626
1.13,62.85185242,40.15625,41.46875,101.0625,59.27499962,62.85185242,125.8218765,76.859375,59.00624847,85.75,0.969044626
1.14,62.85185242,40.15625,41.228125,101.0625,62.93125153,62.85185242,126.0187531,77.01250076,59.00624847,86.02187347,0.969044626
1.15,62.85185242,40.15625,40.81875,101.0625,71.47499847,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.16,62.85185242,40.15625,40.55,101.0625,85.12812424,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.17,62.85185242,40.15625,41.309375,101.0625,100.1499977,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.18,62.85185242,40.15625,44.1125,101.0625,114.1468773,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.19,62.85185242,40.15625,50.6875,101.0625,121.7749977,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.2,62.85185242,40.15625,58.921875,101.0625,125.6124992,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.21,62.85185242,40.15625,70.509375,101.0625,126.90625,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.22,62.85185242,40.15625,81.134375,101.0625,125.0375023,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.23,62.85185242,40.15625,87.253125,101.0625,121.3156242,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.24,62.85185242,40.15625,94.85625,101.0625,116.5093727,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.25,62.85185242,40.15625,99.896875,101.0625,109.7125015,62.85185242,126,77.00624847,59.00624847,86.00624847,0.969044626
1.26,61.56353149,37.83125,100.834375,101.08125,103.3187523,61.56353149,126,77.00624847,59.00624847,86.00624847,1.028219485
1.27,60.70465088,36.28125,97.309375,101.09375,96.38437653,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.28,60.70465088,36.28125,93.29375,101.09375,91.26875305,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.29,60.70465088,36.28125,89.7,101.09375,87.27500153,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.3,60.70465088,36.28125,86.321875,101.09375,84.08437729,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.31,60.70465088,36.28125,83.875,101.09375,82.83124924,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.32,60.70465088,36.28125,83.015625,101.09375,81.84062576,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.33,60.70465088,36.28125,82.99375,101.09375,80.95624924,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.34,60.70465088,36.28125,82.86875,101.09375,80.90000153,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.35,60.70465088,36.28125,82.259375,101.09375,79.14375305,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.36,60.70465088,36.28125,81.721875,101.09375,77.15312576,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.37,60.70465088,36.28125,79.921875,101.09375,75.15000153,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.38,60.70465088,36.28125,77.290625,101.09375,73.15000153,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.39,60.70465088,36.28125,73.2875,101.09375,71.125,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.4,60.70465088,36.28125,71.25625,101.09375,69.97187424,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.41,60.70465088,36.28125,69.15,101.09375,69.98125076,60.70465088,126,77.00624847,59.00624847,86.00624847,1.067669392
1.42,60.70465088,36.28125,66.196875,101.09375,70.82500076,60.70465088,126,77.00624847,59.00312424,86.00312424,1.067669392
1.43,60.70465088,36.28125,61.890625,101.09375,72.85625076,60.70465088,126,77.00624847,59,86,1.067669392
1.44,60.70465088,36.28125,57.609375,101.09375,74.86874771,60.70465088,126,77.00624847,59,86,1.067669392
1.45,60.70465088,36.28125,54.38125,101.09375,76.98749924,60.70465088,126,77.00624847,59,86,1.067669392
1.46,60.70465088,36.28125,53.3375,101.09375,79.890625,60.70465088,126,77.00624847,59,86,1.067669392
1.47,60.70465088,36.28125,54.640625,101.09375,81.84062576,60.70465088,126,77.00624847,59,86,1.067669392
1.48,60.70465088,36.28125,57.965625,101.09375,83.71562576,60.70465088,126,77.00624847,59,86,1.067669392
1.49,60.70465088,36.28125,61.184375,101.09375,84.71562195,60.70465088,126,77.00624847,59,86,1.067669392
1.5,60.70465088,36.28125,62.7625,101.09375,85.03749847,60.70465088,126,77.00624847,59,86,1.067669392
1.51,60.70465088,36.28125,63.109375,101.09375,84.32187653,60.70465088,126,77.00624847,59,86,1.067669392
1.52,60.70465088,36.28125,63.096875,101.09375,83.29999924,60.70465088,126,77.00624847,59,86,1.067669392
1.53,60.70465088,36.28125,62.621875,101.09375,82.05312347,60.70465088,126,77.00624847,59,86,1.067669392
1.54,60.70465088,36.28125,61.8625,101.09375,79.09687424,60.70465088,126,77.00624847,59,86,1.067669392
1.55,60.70465088,36.28125,60.9375,101.09375,77.02499771,60.70465088,126,77.00624847,59,86,1.067669392
1.56,60.70465088,36.28125,60.646875,101.09375,74.11249924,60.70465088,126,77.00624847,59,86,1.067669392
1.57,60.70465088,36.28125,60.665625,101.09375,72.15000153,60.70465088,126,77.00624847,59,86,1.067669392
1.58,60.70465088,36.28125,60.246875,101.09375,70.14687729,60.70465088,126,77.00624847,59,86,1.067669392
1.59,60.70465088,36.28125,58.746875,101.09375,68.11249924,60.70465088,126,77.00624847,59,86,1.067669392
1.6,60.70465088,36.28125,56.15625,101.09375,66.83437347,60.70465088,126,77.00624847,59,86,1.067669392
1.61,60.70465088,36.28125,54.23125,101.09375,65.875,60.70465088,126,77.00624847,59,86,1.067669392
1.62,60.70465088,36.28125,53.234375,101.09375,64.28749847,60.70465088,126,77.00624847,59,86,1.067669392
1.63,60.70465088,36.28125,52.971875,101.09375,63.27812576,60.70465088,126,77.00624847,59,86,1.067669392
1.64,60.70465088,36.28125,52.415625,101.09375,62.86250114,60.70465088,126,77.00624847,59,86,1.067669392
1.65,60.70465088,36.28125,51.790625,101.09375,61.83750153,60.70465088,126,77.00624847,59,86,1.067669392
1.66,60.70465088,36.28125,51.09375,101.09375,61.00625038,60.70465088,126,77.00624847,59,86,1.067669392
1.67,60.70465088,36.28125,50.7,101.09375,60.28750038,60.70465088,126,77.00624847,59,86,1.067669392
1.68,60.70465088,36.28125,50.015625,101.09375,60.046875,60.70465088,126,77.00624847,59,86,1.067669392
1.69,60.70465088,36.28125,48.278125,101.09375,59.33437538,60.70465088,126,77.00624847,59,86,1.067669392
1.7,60.70465088,36.28125,46.478125,101.09375,58.45625114,60.70465088,126,77.00624847,59,86,1.067669392
1.71,60.70465088,36.28125,45.278125,101.09375,58.30937576,60.70465088,126,77.00624847,59,86,1.067669392
1.72,60.70465088,36.28125,44.41875,101.09375,57.875,60.70465088,126,77.00624847,59,86,1.067669392
1.73,60.70465088,36.28125,43.88125,101.09375,57,60.70465088,126,77.00624847,59,86,1.067669392
1.74,60.70465088,36.28125,43.428125,101.09375,56.27499962,60.70465088,126,77.00624847,59,86,1.067669392
1.75,60.70465088,36.28125,42.603125,101.09375,55.87812614,60.70465088,126,77.00624847,59,86,1.067669392
1.76,60.70465088,36.28125,41.596875,101.09375,54.94999886,60.70465088,126,77.00624847,59,86,1.067669392
1.77,60.70465088,36.28125,41.028125,101.09375,54.875,60.70465088,126,77.00624847,59,86,1.067669392
1.78,60.70465088,36.28125,40.353125,101.09375,53.96875,60.70465088,126,77.00624847,59,86,1.067669392
1.79,60.70465088,36.28125,39.01875,101.09375,54.04062462,60.70465088,126,77.00624847,59,86,1.067669392
1.8,60.70465088,36.28125,37.871875,101.09375,53.28437424,60.70465088,126.0125008,77.01250076,59.00937462,86.015625,1.067669392
1.81,60.70465088,36.28125,36.996875,101.09375,52.984375,60.70465088,126.2531242,77.21562576,59.18124962,86.32499695,1.067669392
1.82,60.70465088,36.28125,36.415625,101.09375,53.83437538,60.70465088,120.9656258,72.6875,55.40625,79.52499771,1.067669392
1.83,60.70465088,36.28125,36.40625,101.09375,55.92812538,60.70465088,119.046875,71.04062653,54.03437424,77.05937576,1.067669392
1.84,60.70465088,36.28125,36.41875,101.09375,61.48749924,60.70465088,118.9906235,70.99062347,53.99374962,76.99062347,1.067669392
1.85,60.70465088,36.28125,36.8875,101.09375,71.36249924,60.70465088,119,71,54,77.00624847,1.067669392
1.86,60.70465088,36.28125,37.678125,101.09375,83.94374847,60.70465088,119,71,54,77.00624847,1.067669392
1.87,60.70465088,36.28125,39.35625,101.09375,97.88437653,60.70465088,119,71,54,77.00624847,1.067669392
1.88,60.70465088,36.28125,42.784375,101.09375,109.1843758,60.70465088,119,71,54,77.00624847,1.067669392
1.89,60.70465088,36.28125,50.671875,101.09375,116.3624992,60.70465088,119,71,54,77.00624847,1.067669392
1.9,60.70465088,36.28125,61.1875,101.09375,118.7249985,60.70465088,119,71,54,77.00624847,1.067669392
1.91,60.70465088,36.28125,75.659375,101.09375,118.9187508,60.70465088,119,71,54,77.00624847,1.067669392
1.92,60.70465088,36.28125,86.603125,101.09375,116.3093758,60.70465088,119,71,54,77.00624847,1.067669392
1.93,60.70465088,36.28125,92.5375,101.09375,112.1906242,60.70465088,119,71,54,77.00624847,1.067669392
1.94,60.70465088,36.28125,95.55,101.09375,106.4343758,60.70465088,119,71,54,77.00624847,1.067669392
1.95,60.70465088,36.28125,96.35625,101.09375,100.4437485,60.70465088,119,71,54,77.00624847,1.067669392
1.96,56.22705841,33.78125,95.946875,96.625,94.45624924,56.22705841,119,71,54,77.00624847,1.117678046
1.97,56.22705841,33.78125,94.215625,96.625,88.58437729,56.22705841,119,71,54,77.00624847,1.117678046
1.98,56.22705841,33.78125,90.903125,96.625,83.609375,56.22705841,119,71,54,77.00624847,1.117678046
1.99,56.22705841,33.78125,86.659375,96.625,79.53437424,56.22705841,119,71,54,77.00624847,1.117678046
2,56.22705841,33.78125,81.615625,96.625,78.15312195,56.22705841,119,71,54,77.00624847,1.117678046
2.01,56.22705841,33.78125,77.73125,96.625,76.84062576,56.22705841,119,71,54,77.00624847,1.117678046
2.02,56.22705841,33.78125,76.596875,96.625,75.96562576,56.22705841,119,71,54,77.00624847,1.117678046
2.03,56.22705841,33.78125,77.071875,96.625,76.00624847,56.22705841,119,71,54,77.00624847,1.117678046
2.04,56.22705841,33.78125,78.596875,96.625,75.99062347,56.22705841,119,71,54,77.00624847,1.117678046
2.05,56.22705841,33.78125,79.9125,96.625,75.86249924,56.22705841,119,71,54,77.00624847,1.117678046
2.06,56.22705841,33.78125,80.05625,96.625,74.91249847,56.22705841,119,71,54,77.00624847,1.117678046
2.07,56.22705841,33.78125,77.509375,96.625,72.59062576,56.22705841,119,71,54,77.00624847,1.117678046
2.08,56.22705841,33.78125,74.365625,96.625,70.47187424,56.22705841,119,71,54,77.00624847,1.117678046
2.09,56.22705841,33.78125,71.315625,96.625,68.12812424,56.22705841,119,71,54,77.00624847,1.117678046
2.1,56.22705841,33.78125,68.940625,96.625,66.98749924,56.22705841,119,71,54,77.00624847,1.117678046
2.11,56.22705841,33.78125,67.146875,96.625,67.13124847,56.22705841,119,71,54,77.00624847,1.117678046
2.12,56.22705841,33.78125,65.1125,96.625,68.015625,56.22705841,119,71,54,77.00624847,1.117678046
2.13,56.22705841,33.78125,62.028125,96.625,68.82500076,56.22705841,119,71,54,77.00624847,1.117678046
2.14,56.22705841,33.78125,57.034375,96.625,70.859375,56.22705841,119,71,54,77.00624847,1.117678046
2.15,56.22705841,33.78125,53.43125,96.625,72.85624695,56.22705841,119,71,54,77.00624847,1.117678046
2.16,56.22705841,33.78125,51.390625,96.625,74.85624695,56.22705841,119,71,54,77.00624847,1.117678046
2.17,56.22705841,33.78125,52.684375,96.625,76.84375,56.22705841,119,71,54,77.00624847,1.117678046
2.18,56.22705841,33.78125,55.734375,96.625,78.71562576,56.22705841,119,71,54,77.00624847,1.117678046
2.19,56.22705841,33.78125,58.071875,96.625,79.71562195,56.22705841,119,71,54,77.00624847,1.117678046
2.2,56.22705841,33.78125,59.803125,96.625,80.03749847,56.22705841,119,71,54,77.00624847,1.117678046
2.21,56.22705841,33.78125,60.159375,96.625,79.30937576,56.22705841,119,71,54,77.00624847,1.117678046
2.22,56.22705841,33.78125,60.16875,96.625,78.18437576,56.22705841,119,71,54,77.00624847,1.117678046
2.23,56.22705841,33.78125,60.35,96.625,76.14374924,56.22705841,119,71,54,77.00624847,1.117678046
2.24,56.22705841,33.78125,61.159375,96.625,74.15000153,56.22705841,119,71,54,77.00624847,1.117678046
2.25,56.22705841,33.78125,60.5625,96.625,72.15000153,56.22705841,119,71,54,77.00624847,1.117678046
2.26,56.22705841,33.78125,59.359375,96.625,70.15000153,56.22705841,119,71,54,77.00624847,1.117678046
2.27,56.22705841,33.78125,57.896875,96.625,68.15000153,56.22705841,119,71,54,77.00624847,1.117678046
2.28,56.22705841,33.78125,56.6625,96.625,66.16250229,56.22705841,119,71,54,77.00624847,1.117678046
2.29,56.22705841,33.78125,55.7875,96.625,64.27812576,56.22705841,119,71,54,77.00624847,1.117678046
2.3,56.22705841,33.78125,54.54375,96.625,63.14999962,56.22705841,119,71,54,77.00624847,1.117678046
2.31,56.22705841,33.78125,53.040625,96.625,61.828125,56.22705841,119,71,54,77.00624847,1.117678046
2.32,56.22705841,33.78125,51.596875,96.625,60.875,56.22705841,119,71,54,77.00624847,1.117678046
2.33,56.22705841,33.78125,50.790625,96.625,59.23750114,56.22705841,119,71,54,77.00624847,1.117678046
2.34,56.22705841,33.78125,50.409375,96.625,58.88437653,56.22705841,119,71,54,77.00624847,1.117678046
2.35,56.22705841,33.78125,49.44375,96.625,58,56.22705841,119,71,54,77.00624847,1.117678046
2.36,56.22705841,33.78125,48.84375,96.625,57.28750038,56.22705841,119,71,54,77.00624847,1.117678046
2.37,56.22705841,33.78125,48.240625,96.625,56.99687576,56.22705841,119,71,54,77.00624847,1.117678046
2.38,56.22705841,33.78125,48.071875,96.625,56.87187386,56.22705841,119,71,54,77.00624847,1.117678046
2.39,56.22705841,33.78125,47.4875,96.625,55.96875,56.22705841,119,71,54,77.00624847,1.117678046
2.4,56.22705841,33.78125,46.565625,96.625,56.04062462,56.22705841,119,71,54,77.00624847,1.117678046
2.41,56.22705841,33.78125,45.671875,96.625,55.28750038,56.22705841,119,71,54,77.00624847,1.117678046
2.42,56.22705841,33.78125,44.5375,96.625,55.04374886,56.22705841,119,71,54,77.00624847,1.117678046
2.43,56.22705841,33.78125,43.590625,96.625,54.27187538,56.22705841,119,71,54,77.00624847,1.117678046
2.44,56.22705841,33.78125,42.38125,96.625,53.87812614,56.22705841,119,71,54,77.00624847,1.117678046
2.45,56.22705841,33.78125,41.4625,96.625,52.94999886,56.22705841,119,71,54,77.00624847,1.117678046
2.46,56.22705841,33.78125,41.271875,96.625,52.875,56.22705841,119,71,54,77.00624847,1.117678046
2.47,56.22705841,33.78125,40.61875,96.625,51.96875,56.22705841,119,71,54,77.00624847,1.117678046
2.48,56.22705841,33.78125,40.015625,96.625,52.04062462,56.22705841,119,71,54,77.00624847,1.117678046
2.49,56.22705841,33.78125,39.40625,96.625,51.28437424,56.22705841,119,71,54,77.00624847,1.117678046
2.5,56.22705841,33.78125,38.6,96.625,50.99687576,56.22705841,119,71,54,77.00624847,1.117678046
