Time (s),MCAv_mean,MCAv_dia,MCAv_raw,MCAv_sys,FP_raw,HCU_pressure,Systolic,Mean_arterial,Diastolic,HR,MCA_PI
0.95,56.3895,38.6875,51.6,82.0625,96.9375,56.3895,155.0063,104.0062,84.0062,54,0.7692
0.96,56.3895,38.6875,51.2281,82.0625,95.9813,56.3895,155.0063,104.0062,84.0062,54,0.7692
0.97,56.3895,38.6875,51.5406,82.0625,96.0406,56.3895,155.0063,104.0062,84.0062,54,0.7692
0.98,56.3895,38.6875,52.6,82.0625,95.3969,56.3895,155.0063,104.0062,84.0062,54,0.7692
0.99,56.3895,38.6875,52.3188,82.0625,94.3688,56.3895,155.0063,104.0062,84.0062,54,0.7692
1,56.3895,38.6875,51.4188,82.0625,94.0313,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.01,56.3895,38.6875,49.625,82.0625,93.3656,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.02,56.3895,38.6875,48.4219,82.0625,93.0313,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.03,56.3895,38.6875,48.2406,82.0625,92.3625,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.04,56.3895,38.6875,48.25,82.0625,92.0063,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.05,56.3895,38.6875,48.4969,82.0625,92.0281,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.06,56.3895,38.6875,48.7375,82.0625,91.3531,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.07,56.3895,38.6875,48.6812,82.0625,90.9281,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.08,56.3895,38.6875,48.0469,82.0625,89.9625,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.09,56.3895,38.6875,47.1156,82.0625,89.9344,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.1,56.3895,38.6875,46.3563,82.0625,88.9813,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.11,56.3895,38.6875,46.175,82.0625,89.0375,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.12,56.3895,38.6875,45.8312,82.0625,88.3656,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.13,56.3895,38.6875,45.525,82.0625,88.0031,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.14,56.3895,38.6875,44.4344,82.0625,88,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.15,56.3895,38.6875,43.8406,82.0625,88,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.16,56.3895,38.6875,44.4312,82.0625,88.0062,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.17,56.3895,38.6875,45.0125,82.0625,88.0313,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.18,56.3895,38.6875,45.3094,82.0625,87.3656,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.19,56.3895,38.6875,45.3406,82.0625,87.0031,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.2,56.3895,38.6875,45.3375,82.0625,87.0031,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.21,56.3895,38.6875,45.55,82.0625,87.0062,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.22,56.3895,38.6875,45.8094,82.0625,87.0062,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.23,56.3895,38.6875,45.7313,82.0625,86.9875,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.24,56.3895,38.6875,44.7313,82.0625,86.8844,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.25,56.3895,38.6875,42.9375,82.0625,86.5375,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.26,56.3895,38.6875,42.3656,82.0625,85.9844,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.27,56.3895,38.6875,42.9312,82.0625,86.0156,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.28,56.3895,38.6875,43.5125,82.0625,86.0313,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.29,56.3895,38.6875,43.8281,82.0625,85.3687,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.3,56.3895,38.6875,42.9344,82.0625,85.0313,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.31,56.3895,38.6875,40.9125,82.0625,84.35,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.32,56.3895,38.6875,39.3594,82.0625,83.9281,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.33,56.3895,38.6875,38.8625,82.0625,82.9781,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.34,56.3895,38.6875,38.85,82.0625,82.9906,56.3895,155.0063,104.0062,84.0062,54,0.7692
1.35,56.3895,38.6875,38.8563,82.0625,82.8812,56.3895,154.9875,104,84.0094,54.0187,0.7692
1.36,56.3895,38.6875,39.7344,82.0625,82.5063,56.3895,154.8562,103.975,84.0313,54.15,0.7692
1.37,56.3895,38.6875,42.1531,82.0625,82.5781,56.3895,158.1937,104.6406,83.3656,50.8125,0.7692
1.38,56.3895,38.6875,47.2813,82.0625,84.3781,56.3895,160.0094,105.0031,83.0031,48.9969,0.7692
1.39,56.3895,38.6875,56.1375,82.0625,89.1469,56.3895,160.0156,105.0031,83.0031,48.9906,0.7692
1.4,56.3895,38.6875,65.1625,82.0625,98.2406,56.3895,160,105,83.0062,49.0062,0.7692
1.41,56.3895,38.6875,73.4938,82.0625,111.0437,56.3895,160,105,83.0062,49.0062,0.7692
1.42,56.3895,38.6875,79.2781,82.0625,126.7375,56.3895,160,105,83.0062,49.0062,0.7692
1.43,56.3895,38.6875,81.6094,82.0625,141.9875,56.3895,160,105,83.0062,49.0062,0.7692
1.44,57.238,38.6594,81.6719,82.2875,153.5969,57.238,160,105,83.0062,49.0062,0.7622
1.45,57.3323,38.6563,80.475,82.3125,159.7969,57.3323,160,105,83.0062,49.0062,0.7615
1.46,57.3323,38.6563,79.2656,82.3125,160.9719,57.3323,160,105,83.0062,49.0062,0.7615
1.47,57.3323,38.6563,78.0469,82.3125,158.5406,57.3323,160,105,83.0062,49.0062,0.7615
1.48,57.3323,38.6563,78.3312,82.3125,152.875,57.3323,160,105,83.0062,49.0062,0.7615
1.49,57.3323,38.6563,78.9125,82.3125,146.1406,57.3323,160,105,83.0062,49.0062,0.7615
1.5,57.3323,38.6563,79.0969,82.3125,138.7469,57.3323,160,105,83.0062,49.0062,0.7615
1.51,57.3323,38.6563,77.475,82.3125,131.7781,57.3323,160,105,83.0062,49.0062,0.7615
1.52,57.3323,38.6563,74.2562,82.3125,124.9188,57.3323,160,105,83.0062,49.0062,0.7615
1.53,57.3323,38.6563,72.6406,82.3125,119.9219,57.3323,160,105,83.0062,49.0062,0.7615
1.54,57.3323,38.6563,72.0469,82.3125,116.25,57.3323,160,105,83.0062,49.0062,0.7615
1.55,57.3323,38.6563,73.2094,82.3125,115.0344,57.3323,160,105,83.0062,49.0062,0.7615
1.56,57.3323,38.6563,75.4969,82.3125,116.7031,57.3323,160,105,83.0062,49.0062,0.7615
1.57,57.3323,38.6563,75.8156,82.3125,119.4063,57.3323,160,105,83.0062,49.0062,0.7615
1.58,57.3323,38.6563,75.2062,82.3125,123.4344,57.3323,160,105,83.0062,49.0062,0.7615
1.59,57.3323,38.6563,73.8781,82.3125,127.4219,57.3323,160,105,83.0062,49.0062,0.7615
1.6,57.3323,38.6563,73.0844,82.3125,131.3812,57.3323,160,105,83.0062,49.0062,0.7615
1.61,57.3323,38.6563,73.9938,82.3125,133.725,57.3323,160,105,83.0062,49.0062,0.7615
1.62,57.3323,38.6563,74.9875,82.3125,134.9625,57.3323,160,105,83.0062,49.0062,0.7615
1.63,57.3323,38.6563,74.6063,82.3125,133.2313,57.3323,160,105,83.0062,49.0062,0.7615
1.64,57.3323,38.6563,72.325,82.3125,129.6,57.3323,160,105,83.0062,49.0062,0.7615
1.65,57.3323,38.6563,70.8344,82.3125,124.9219,57.3323,160,105,83.0062,49.0062,0.7615
1.66,57.3323,38.6563,68.825,82.3125,120.4625,57.3323,160,105,83.0062,49.0062,0.7615
1.67,57.3323,38.6563,67.0563,82.3125,116.1563,57.3323,160,105,83.0062,49.0062,0.7615
1.68,57.3323,38.6563,65.5062,82.3125,113.2344,57.3323,160,105,83.0062,49.0062,0.7615
1.69,57.3323,38.6563,65.3219,82.3125,111.8937,57.3323,160,105,83.0062,49.0062,0.7615
1.7,57.3323,38.6563,66.2281,82.3125,111.6563,57.3323,160,105,83.0062,49.0062,0.7615
1.71,57.3323,38.6563,67.475,82.3125,113.6219,57.3323,160,105,83.0062,49.0062,0.7615
1.72,57.3323,38.6563,67.5469,82.3125,115.3281,57.3323,160,105,83.0062,49.0062,0.7615
1.73,57.3323,38.6563,67.575,82.3125,117.7094,57.3323,160,105,83.0062,49.0062,0.7615
1.74,57.3323,38.6563,66.8094,82.3125,119.6344,57.3323,160,105,83.0062,49.0062,0.7615
1.75,57.3323,38.6563,66.0156,82.3125,120.6406,57.3323,160,105,83.0062,49.0062,0.7615
1.76,57.3323,38.6563,65.4156,82.3125,121.0406,57.3323,160,105,83.0062,49.0062,0.7615
1.77,57.3323,38.6563,64.4906,82.3125,120.3906,57.3323,160,105,83.0062,49.0062,0.7615
1.78,57.3323,38.6563,63.7281,82.3125,119.3094,57.3323,160,105,83.0062,49.0062,0.7615
1.79,57.3323,38.6563,63.8219,82.3125,117.2844,57.3323,160,105,83.0062,49.0062,0.7615
1.8,57.3323,38.6563,64.6094,82.3125,115.3187,57.3323,160,105,83.0062,49.0062,0.7615
1.81,57.3323,38.6563,64.2969,82.3125,112.6469,57.3323,160,105,83.0062,49.0062,0.7615
1.82,57.3323,38.6563,63.0031,82.3125,110.2563,57.3323,160,105,83.0062,49.0062,0.7615
1.83,57.3323,38.6563,60.6844,82.3125,108.9219,57.3323,160,105,83.0062,49.0062,0.7615
1.84,57.3323,38.6563,58.5469,82.3125,107.3,57.3323,160,105,83.0062,49.0062,0.7615
1.85,57.3323,38.6563,57.65,82.3125,105.3469,57.3323,160,105,83.0062,49.0062,0.7615
1.86,57.3323,38.6563,57.675,82.3125,105.0344,57.3323,160,105,83.0062,49.0062,0.7615
1.87,57.3323,38.6563,57.6656,82.3125,104.3625,57.3323,160,105,83.0062,49.0062,0.7615
1.88,57.3323,38.6563,58.3281,82.3125,104.0063,57.3323,160,105,83.0062,49.0062,0.7615
1.89,57.3323,38.6563,58.9531,82.3125,104.0406,57.3323,160,105,83.0062,49.0062,0.7615
1.9,57.3323,38.6563,59.1844,82.3125,103.4406,57.3323,160,105,83.0062,49.0062,0.7615
1.91,57.3323,38.6563,59.0938,82.3125,104.0281,57.3323,160,105,83.0062,49.0062,0.7615
1.92,57.3323,38.6563,58.4906,82.3125,103.9937,57.3323,160,105,83.0062,49.0062,0.7615
1.93,57.3323,38.6563,57.8531,82.3125,104.0062,57.3323,160.0063,105.0062,83,49.0062,0.7615
1.94,57.3323,38.6563,57.2906,82.3125,104.0313,57.3323,160.0063,105.0062,83,49.0062,0.7615
1.95,57.3323,38.6563,56.0719,82.3125,103.3656,57.3323,160.0063,105.0062,83,49.0062,0.7615
1.96,57.3323,38.6563,55.6469,82.3125,103.0031,57.3323,160.0063,105.0062,83,49.0062,0.7615
1.97,57.3323,38.6563,55.6406,82.3125,103.0062,57.3323,160.0063,105.0062,83,49.0062,0.7615
1.98,57.3323,38.6563,55.1969,82.3125,103.0313,57.3323,160.0063,105.0062,83,49.0062,0.7615
1.99,57.3323,38.6563,54.9469,82.3125,102.3687,57.3323,160.0063,105.0062,83,49.0062,0.7615
2,57.3323,38.6563,54.65,82.3125,102.0313,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.01,57.3323,38.6563,54.6437,82.3125,101.3625,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.02,57.3323,38.6563,54.6344,82.3125,100.9906,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.03,57.3323,38.6563,54.6094,82.3125,100.925,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.04,57.3323,38.6563,54.0438,82.3125,99.9625,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.05,57.3323,38.6563,53.6969,82.3125,99.9344,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.06,57.3323,38.6563,53.6656,82.3125,98.9813,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.07,57.3323,38.6563,54.0562,82.3125,99.0375,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.08,57.3323,38.6563,53.2875,82.3125,98.3656,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.09,57.3323,38.6563,52.1031,82.3125,97.9906,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.1,57.3323,38.6563,51.3062,82.3125,97.9281,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.11,57.3323,38.6563,51.2375,82.3125,97.0062,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.12,57.3323,38.6563,51.4375,82.3125,96.375,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.13,57.3323,38.6563,51.3937,82.3125,96.0313,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.14,57.3323,38.6563,50.7469,82.3125,95.3656,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.15,57.3323,38.6563,49.9406,82.3125,95.0313,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.16,57.3323,38.6563,48.9531,82.3125,94.3625,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.17,57.3323,38.6563,48.5469,82.3125,93.9906,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.18,57.3323,38.6563,48.2375,82.3125,93.925,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.19,57.3323,38.6563,48.2687,82.3125,92.9625,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.2,57.3323,38.6563,48.3844,82.3125,92.9344,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.21,57.3323,38.6563,48.7219,82.3125,91.9625,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.22,57.3323,38.6563,48.7375,82.3125,91.9344,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.23,57.3323,38.6563,48.7219,82.3125,90.9781,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.24,57.3323,38.6563,48.7625,82.3125,91.0094,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.25,57.3323,38.6563,48.7687,82.3125,90.9906,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.26,57.3323,38.6563,48.7594,82.3125,90.9281,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.27,57.3323,38.6563,48.7406,82.3125,89.9781,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.28,57.3323,38.6563,48.7563,82.3125,89.9938,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.29,57.3323,38.6563,48.7406,82.3125,89.9281,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.3,57.3323,38.6563,48.7313,82.3125,88.9781,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.31,57.3323,38.6563,48.5938,82.3125,89.0125,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.32,57.3323,38.6563,48.0094,82.3125,89.0313,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.33,57.3323,38.6563,46.95,82.3125,88.3656,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.34,57.3323,38.6563,46.4438,82.3125,88.0031,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.35,57.3323,38.6563,46.2625,82.3125,88,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.36,57.3323,38.6563,45.9344,82.3125,87.9906,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.37,57.3323,38.6563,46.25,82.3125,87.9281,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.38,57.3323,38.6563,45.9531,82.3125,86.9781,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.39,57.3323,38.6563,44.6719,82.3125,86.9938,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.4,57.3323,38.6563,43.45,82.3125,86.9281,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.41,57.3323,38.6563,42.5187,82.3125,85.9781,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.42,57.3323,38.6563,41.9469,82.3125,86.0094,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.43,57.3323,38.6563,41.9688,82.3125,86.0062,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.44,57.3323,38.6563,42.5281,82.3125,85.9906,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.45,57.3323,38.6563,43.4531,82.3125,85.9281,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.46,57.3323,38.6563,43.8062,82.3125,84.9781,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.47,57.3323,38.6563,43.1781,82.3125,85.0094,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.48,57.3323,38.6563,42.5969,82.3125,85.0062,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.49,57.3323,38.6563,41.9781,82.3125,85.0313,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.5,57.3323,38.6563,41.3719,82.3125,84.3687,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.51,57.3323,38.6563,41.3406,82.3125,84.0313,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.52,57.3323,38.6563,40.7313,82.3125,83.3656,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.53,57.3323,38.6563,40.1094,82.3125,83.0344,57.3323,160.0063,105.0062,83,49.0062,0.7615
2.54,57.3323,38.6563,39.4937,82.3125,82.3937,57.3323,160.0063,105.0062,83,49.0062,0.7615
