Time (s),MCAv_mean,MCAv_dia,MCAv_raw,MCAv_sys,FP_raw,HCU_pressure,Systolic,Mean_arterial,Diastolic,HR,MCA_PI
0.37,66.9597,49.6563,54.4562,93.875,96.2938,8.7604,138.0063,106,83,66.0062,0.6604
0.38,66.9597,49.6563,54.6219,93.875,96.0094,8.7604,138.0063,106,83,66.0062,0.6604
0.39,66.9597,49.6563,53.7844,93.875,96,8.7604,138.0063,106,83,66.0062,0.6604
0.4,66.9597,49.6563,52.075,93.875,96,8.7604,138.0063,106,83,66.0062,0.6604
0.41,66.9597,49.6563,51.7094,93.875,96.0031,8.7604,138.0063,106,83,66.0062,0.6604
0.42,66.9597,49.6563,51.6969,93.875,96.0406,8.7604,138.0063,106,83,66.0062,0.6604
0.43,66.9597,49.6563,51.8531,93.875,95.2938,8.7604,138.0063,106,83,66.0062,0.6604
0.44,66.9597,49.6563,52.6469,93.875,94.9937,8.7604,138.0063,106,83,66.0062,0.6604
0.45,66.9597,49.6563,52.8937,93.875,94.8812,8.7604,138.0063,106,83,66.0062,0.6604
0.46,66.9597,49.6563,52.7969,93.875,94.0031,8.7604,138.0063,106,83,66.0062,0.6604
0.47,66.9597,49.6563,52.3125,93.875,93.2813,8.7604,138.0063,106,83,66.0062,0.6604
0.48,66.9597,49.6563,51.6938,93.875,92.8875,8.7604,138.0063,106,83,66.0062,0.6604
0.49,66.9597,49.6563,50.7344,93.875,92,8.7604,138.0063,106,83,66.0062,0.6604
0.5,66.9597,49.6563,50.1219,93.875,91.2938,8.7604,138.0063,106,83,66.0062,0.6604
0.51,66.9597,49.6563,50.1812,93.875,91.0094,8.7604,138.0063,106,83,66.0062,0.6604
0.52,66.9597,49.6563,50.1938,93.875,91.0031,8.7604,138.0875,106.0719,83.1156,65.9469,0.6604
0.53,66.9597,49.6563,49.9031,93.875,91.0156,8.7604,138.7813,106.6531,84.0406,65.4844,0.6604
0.54,66.9597,49.6563,50.0063,93.875,91.1125,8.7604,144.2188,111.1844,91.2906,61.8594,0.6604
0.55,66.9597,49.6563,51.6,93.875,92.9375,8.7604,143.9875,110.9875,90.9813,62.0125,0.6604
0.56,66.9597,49.6563,56.1875,93.875,97.6188,8.7604,144,111,91.0062,62.0062,0.6604
0.57,66.9597,49.6563,62.3781,93.875,105.5875,8.7604,144,111,91.0062,62.0062,0.6604
0.58,66.9597,49.6563,67.3187,93.875,116.2375,8.7604,144,111,91.0062,62.0062,0.6604
0.59,66.9597,49.6563,70.7219,93.875,126.2375,8.7604,144,111,91.0062,62.0062,0.6604
0.6,66.9597,49.6563,75.5906,93.875,134.6,8.7604,144,111,91.0062,62.0062,0.6604
0.61,66.9597,49.6563,83.1469,93.875,139.7313,8.7604,144,111,91.0062,62.0062,0.6604
0.62,66.9597,49.6563,88.6625,93.875,142.8938,8.7604,144,111,91.0062,62.0062,0.6604
0.63,66.9597,49.6563,90.6031,93.875,144.0031,8.7604,144,111,91.0062,62.0062,0.6604
0.64,66.9597,49.6563,89.3625,93.875,143.7281,8.7604,144,111,91.0062,62.0062,0.6604
0.65,66.9597,49.6563,88.6969,93.875,141.6969,8.7604,144,111.0031,91.0062,62.0031,0.6604
0.66,66.9597,49.6563,90.0281,93.875,139.025,8.7604,144,111.0062,91.0062,62,0.6604
0.67,66.9597,49.6563,92.3656,93.875,135.3219,8.7604,144,111.0062,91.0062,62,0.6604
0.68,67.7773,48.9781,93.7969,94.9688,131.3406,9.5779,144,111.0062,91.0062,62,0.6785
0.69,68.1276,48.6875,93.7438,95.4375,127.4594,9.9283,144,111.0062,91.0062,62,0.6862
0.7,68.1276,48.6875,93.2906,95.4375,124.4625,9.9283,144,111.0062,91.0062,62,0.6862
0.71,68.1276,48.6875,92.8594,95.4375,122.1656,9.9283,144,111.0062,91.0062,62,0.6862
0.72,68.1276,48.6875,92.2594,95.4375,120.1375,9.9283,144,111.0062,91.0062,62,0.6862
0.73,68.1276,48.6875,92.125,95.4375,118.9719,9.9283,144,111.0062,91.0062,62,0.6862
0.74,68.1276,48.6875,92.5938,95.4375,118.9656,9.9283,144,111.0062,91.0062,62,0.6862
0.75,68.1276,48.6875,92.5531,95.4375,119.675,9.9283,144,111.0062,91.0062,62,0.6862
0.76,68.1276,48.6875,90.9906,95.4375,120.6719,9.9283,144,111.0062,91.0062,62,0.6862
0.77,68.1276,48.6875,89.1719,95.4375,121.675,9.9283,144,111.0062,91.0062,62,0.6862
0.78,68.1276,48.6875,87.9281,95.4375,122.7156,9.9283,144,111.0062,91.0062,62,0.6862
0.79,68.1276,48.6875,86.5187,95.4375,123.0719,9.9283,144,111.0062,91.0062,62,0.6862
0.8,68.1276,48.6875,84.3812,95.4375,121.6094,9.9283,144,111.0062,91.0062,62,0.6862
0.81,68.1276,48.6875,81.5125,95.4375,120.2375,9.9283,144,111.0062,91.0062,62,0.6862
0.82,68.1276,48.6875,77.5687,95.4375,117.4469,9.9283,144.0031,111.0062,91.0031,62,0.6862
0.83,68.1276,48.6875,74.1594,95.4375,115.1812,9.9283,144.0063,111.0062,91,62,0.6862
0.84,68.1276,48.6875,73.0969,95.4375,113.2969,9.9283,144.0063,111.0062,91,62,0.6862
0.85,68.1276,48.6875,74.5969,95.4375,112.2625,9.9283,144.0063,111.0062,91,62,0.6862
0.86,68.1276,48.6875,75.9875,95.4375,112.6812,9.9283,144.0063,111.0062,91,62,0.6862
0.87,68.1276,48.6875,76.3469,95.4375,113.6844,9.9283,144.0063,111.0062,91,62,0.6862
0.88,68.1276,48.6875,76.3125,95.4375,114.8125,9.9283,144.0063,111.0062,91,62,0.6862
0.89,68.1276,48.6875,76.2031,95.4375,116.85,9.9283,144.0063,111.0062,91,62,0.6862
0.9,68.1276,48.6875,76.7062,95.4375,118.8781,9.9283,144.0063,111.0062,91,62,0.6862
0.91,68.1276,48.6875,77.7906,95.4375,120.1219,9.9283,144.0063,111.0062,91,62,0.6862
0.92,68.1276,48.6875,79.2656,95.4375,121.7469,9.9283,144.0063,111.0062,91,62,0.6862
0.93,68.1276,48.6875,80.4688,95.4375,121.9969,9.9283,144.0063,111.0062,91,62,0.6862
0.94,68.1276,48.6875,80.7719,95.4375,122.0406,9.9283,144.0063,111.0062,91,62,0.6862
0.95,68.1276,48.6875,79.6406,95.4375,121.3156,9.9283,144.0063,111.0062,91,62,0.6862
0.96,68.1276,48.6875,77.3156,95.4375,120.2094,9.9283,144.0063,111.0062,91,62,0.6862
0.97,68.1276,48.6875,75.0031,95.4375,118.2813,9.9283,144.0063,111.0062,91,62,0.6862
0.98,68.1276,48.6875,73.9313,95.4375,117.1969,9.9283,144.0063,111.0062,91,62,0.6862
0.99,68.1276,48.6875,74.1969,95.4375,115.1719,9.9283,144.0031,111.0031,91.0031,62.0031,0.6862
1,68.1276,48.6875,75.1531,95.4375,113.2875,9.9283,144,111,91.0062,62.0062,0.6862
1.01,68.1276,48.6875,75.7125,95.4375,112.2125,9.9283,144,111,91.0062,62.0062,0.6862
1.02,68.1276,48.6875,74.275,95.4375,110.2813,9.9283,144,111,91.0062,62.0062,0.6862
1.03,68.1276,48.6875,71.1281,95.4375,109.1594,9.9283,144,111,91.0062,62.0062,0.6862
1.04,68.1276,48.6875,68.9625,95.4375,107.8469,9.9283,144,111,91.0062,62.0062,0.6862
1.05,68.1276,48.6875,69.1281,95.4375,106.9531,9.9283,144,111,91.0062,62.0062,0.6862
1.06,68.1276,48.6875,68.5625,95.4375,106.8813,9.9283,144,111,91.0062,62.0062,0.6862
1.07,68.1276,48.6875,65.9594,95.4375,105.9688,9.9283,144,111,91.0062,62.0062,0.6862
1.08,68.1276,48.6875,63.0344,95.4375,105.9938,9.9283,144,111,91.0062,62.0062,0.6862
1.09,68.1276,48.6875,61.5531,95.4375,105.8781,9.9283,144,111,91.0062,62.0062,0.6862
1.1,68.1276,48.6875,61.225,95.4375,104.9688,9.9283,144,111,91.0062,62.0062,0.6862
1.11,68.1276,48.6875,61.2437,95.4375,105.0406,9.9283,144,111,91.0062,62.0062,0.6862
1.12,68.1276,48.6875,60.7125,95.4375,104.2906,9.9283,144,111,91.0062,62.0062,0.6862
1.13,68.1276,48.6875,59.4,95.4375,104.0094,9.9283,144,111,91.0062,62.0062,0.6862
1.14,68.1276,48.6875,58.075,95.4375,104,9.9283,144,111,91.0062,62.0062,0.6862
1.15,68.1276,48.6875,57.0438,95.4375,104,9.9283,144,111,91.0062,62.0062,0.6862
1.16,68.1276,48.6875,56.325,95.4375,104.0031,9.9283,144.0031,111.0031,91.0062,62.0062,0.6862
1.17,68.1276,48.6875,55.1625,95.4375,104.0531,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.18,68.1276,48.6875,53.6656,95.4375,103.4156,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.19,68.1276,48.6875,53.6781,95.4375,104.0437,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.2,68.1276,48.6875,55.8531,95.4375,103.9969,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.21,68.1276,48.6875,58.1063,95.4375,103.9906,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.22,68.1276,48.6875,58.7938,95.4375,103.8781,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.23,68.1276,48.6875,58.6187,95.4375,102.9688,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.24,68.1276,48.6875,58.5688,95.4375,103.0062,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.25,68.1276,48.6875,58.7969,95.4375,103,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.26,68.1276,48.6875,58.5281,95.4375,102.9906,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.27,68.1276,48.6875,57.6125,95.4375,102.8781,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.28,68.1276,48.6875,56.6625,95.4375,101.9688,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.29,68.1276,48.6875,56.7188,95.4375,101.9938,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.3,68.1276,48.6875,57.0594,95.4375,101.8781,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.31,68.1276,48.6875,56.8875,95.4375,100.9531,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.32,68.1276,48.6875,56.0625,95.4375,100.8813,9.9283,144.0063,111.0062,91.0062,62.0062,0.6862
1.33,68.1276,48.6875,54.975,95.4375,99.9688,9.9283,144.0031,111.0062,91.0031,62.0031,0.6862
1.34,68.1276,48.6875,54.5125,95.4375,99.9938,9.9283,144,111.0062,91,62,0.6862
1.35,68.1276,48.6875,54.375,95.4375,99.8781,9.9283,144,111.0062,91,62,0.6862
1.36,68.1276,48.6875,54.4188,95.4375,98.9688,9.9283,144,111.0062,91,62,0.6862
1.37,68.1276,48.6875,54.3156,95.4375,99.0406,9.9283,144,111.0062,91,62,0.6862
1.38,68.1276,48.6875,53.7844,95.4375,98.2906,9.9283,144,111.0062,91,62,0.6862
1.39,68.1276,48.6875,52.9125,95.4375,98.0125,9.9283,144,111.0062,91,62,0.6862
1.4,68.1276,48.6875,52.2094,95.4375,98.0375,9.9283,144,111.0062,91,62,0.6862
1.41,68.1276,48.6875,51.8813,95.4375,97.2906,9.9283,144,111.0062,91,62,0.6862
1.42,68.1276,48.6875,51.2188,95.4375,97.0469,9.9283,144,111.0062,91,62,0.6862
1.43,68.1276,48.6875,49.8687,95.4375,96.325,9.9283,144,111.0062,91,62,0.6862
1.44,68.1276,48.6875,49.0688,95.4375,95.2969,9.9283,144,111.0062,91,62,0.6862
1.45,68.1276,48.6875,49.0781,95.4375,95.0406,9.9283,144,111.0062,91,62,0.6862
1.46,68.1276,48.6875,49.3875,95.4375,94.2906,9.9283,144,111.0062,91,62,0.6862
1.47,68.1276,48.6875,49.35,95.4375,94.0094,9.9283,143.9969,111.0031,90.9969,62.0063,0.6862
1.48,68.1276,48.6875,49.0313,95.4375,94.0125,9.9283,143.8594,110.9313,90.8594,62.1094,0.6862
1.49,68.1276,48.6875,49.0906,95.4375,94.1188,9.9283,146.8906,112.4469,93.8906,59.8406,0.6862
1.5,68.1276,48.6875,50.9875,95.4375,95.9688,9.9283,147.9781,112.9906,94.9781,59.0219,0.6862
1.51,68.1276,48.6875,54.7469,95.4375,99.7875,9.9283,148.0094,113.0062,95.0125,58.9969,0.6862
1.52,68.1276,48.6875,61.3156,95.4375,106.425,9.9283,148,113,95.0062,59,0.6862
1.53,68.1276,48.6875,69.2625,95.4375,116.9469,9.9283,148,113,95.0062,59,0.6862
1.54,68.1276,48.6875,74.675,95.4375,127.2281,9.9283,148,113,95.0062,59,0.6862
1.55,68.1276,48.6875,75.6156,95.4375,136.2969,9.9283,148,113,95.0062,59,0.6862
1.56,68.1276,48.6875,72.9844,95.4375,142.4156,9.9283,148,113,95.0062,59,0.6862
1.57,68.1276,48.6875,74.1125,95.4375,146.6219,9.9283,148,113,95.0062,59,0.6862
1.58,68.1276,48.6875,80.7687,95.4375,148.1906,9.9283,148,113,95.0062,59,0.6862
1.59,68.1276,48.6875,88.6219,95.4375,148.35,9.9283,148,113,95.0062,59,0.6862
1.6,68.1276,48.6875,94.1344,95.4375,147.1781,9.9283,148,113,95.0062,59,0.6862
1.61,66.6632,44.1875,95.0031,95.5125,145.0906,8.4638,148,113,95.0062,59,0.7704
1.62,66.297,43.0625,93.925,95.5313,140.5906,8.0977,148,113,95.0062,59,0.7914
1.63,66.297,43.0625,94.0219,95.5313,136.2719,8.0977,148,113,95.0062,59,0.7914
1.64,66.297,43.0625,94.6594,95.5313,132.8594,8.0977,148,113,95.0062,59,0.7914
1.65,66.297,43.0625,95.2125,95.5313,128.9625,8.0977,148,113,95.0062,59,0.7914
1.66,66.297,43.0625,95.4031,95.5313,126.125,8.0977,148,113,95.0062,59,0.7914
1.67,66.297,43.0625,95.3812,95.5313,124.1375,8.0977,148,113,95.0031,59,0.7914
1.68,66.297,43.0625,95.0844,95.5313,122.975,8.0977,148,113,95,59,0.7914
1.69,66.297,43.0625,93.7406,95.5313,123,8.0977,148,113,95,59,0.7914
1.7,66.297,43.0625,91.9813,95.5313,122.9813,8.0977,148,113,95,59,0.7914
1.71,66.297,43.0625,90.7313,95.5313,123.8563,8.0977,148,113,95,59,0.7914
1.72,66.297,43.0625,89.4375,95.5313,125.1594,8.0977,148,113,95,59,0.7914
1.73,66.297,43.0625,86.8531,95.5313,126.0375,8.0977,148,113,95,59,0.7914
1.74,66.297,43.0625,84.5281,95.5313,126.025,8.0977,148,113,95,59,0.7914
1.75,66.297,43.0625,83.4063,95.5313,125.1875,8.0977,148,113,95,59,0.7914
1.76,66.297,43.0625,81.6125,95.5313,123.1563,8.0977,148,113,95,59,0.7914
1.77,66.297,43.0625,78.6437,95.5313,121.1906,8.0977,148,113,95,59,0.7914
1.78,66.297,43.0625,76.6063,95.5313,118.4063,8.0977,148,113,95,59,0.7914
1.79,66.297,43.0625,75.7781,95.5313,116.8406,8.0977,148,113,95,59,0.7914
1.8,66.297,43.0625,75.3937,95.5313,115.8375,8.0977,148,113,95,59,0.7914
1.81,66.297,43.0625,75.0656,95.5313,114.95,8.0977,148,113,95,59,0.7914
1.82,66.297,43.0625,74.7875,95.5313,115.8594,8.0977,148,113,95,59,0.7914
1.83,66.297,43.0625,74.3344,95.5313,117.1375,8.0977,148,113,95,59,0.7914
1.84,66.297,43.0625,74.2969,95.5313,118.8531,8.0977,148.0031,113.0031,95.0031,59.0031,0.7914
1.85,66.297,43.0625,75.9281,95.5313,120.8344,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.86,66.297,43.0625,76.9656,95.5313,122.7125,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.87,66.297,43.0625,74.6219,95.5313,123.725,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.88,66.297,43.0625,71.4219,95.5313,124.1594,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.89,66.297,43.0625,70.7219,95.5313,124.3281,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.9,66.297,43.0625,71.85,95.5313,124.0281,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.91,66.297,43.0625,73.1219,95.5313,123.1969,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.92,66.297,43.0625,73.975,95.5313,121.2813,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.93,66.297,43.0625,75.0625,95.5313,120.1937,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.94,66.297,43.0625,75.0094,95.5313,118.1563,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.95,66.297,43.0625,73.4469,95.5313,116.1719,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.96,66.297,43.0625,71.4969,95.5313,114.2813,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.97,66.297,43.0625,69.6,95.5313,113.1563,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.98,66.297,43.0625,66.9719,95.5313,111.8312,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
1.99,66.297,43.0625,64.8594,95.5313,110.8781,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
2,66.297,43.0625,63.7406,95.5313,109.2563,8.0977,148.0063,113.0062,95.0062,59.0062,0.7914
2.01,66.297,43.0625,63.5875,95.5313,109.0469,8.0977,148.0063,113.0031,95.0031,59.0031,0.7914
2.02,66.297,43.0625,62.8125,95.5313,108.2875,8.0977,148.0063,113,95,59,0.7914
2.03,66.297,43.0625,61.0125,95.5313,107.9937,8.0977,148.0063,113,95,59,0.7914
2.04,66.297,43.0625,59.5656,95.5313,107.875,8.0977,148.0063,113,95,59,0.7914
2.05,66.297,43.0625,58.5156,95.5313,106.9688,8.0977,148.0063,113,95,59,0.7914
2.06,66.297,43.0625,57.0625,95.5313,107.0062,8.0977,148.0063,113,95,59,0.7914
2.07,66.297,43.0625,55.4844,95.5313,107.0531,8.0977,148.0063,113,95,59,0.7914
2.08,66.297,43.0625,54.4344,95.5313,106.45,8.0977,148.0063,113,95,59,0.7914
2.09,66.297,43.0625,54.1437,95.5313,106.3312,8.0977,148.0063,113,95,59,0.7914
2.1,66.297,43.0625,54.2719,95.5313,106.0063,8.0977,148.0063,113,95,59,0.7914
2.11,66.297,43.0625,54.2062,95.5313,106.0031,8.0977,148.0063,113,95,59,0.7914
2.12,66.297,43.0625,53.7375,95.5313,106.0062,8.0977,148.0063,113,95,59,0.7914
2.13,66.297,43.0625,54.2062,95.5313,106.0062,8.0977,148.0063,113,95,59,0.7914
2.14,66.297,43.0625,55.3687,95.5313,106,8.0977,148.0063,113,95,59,0.7914
2.15,66.297,43.0625,56.3656,95.5313,106,8.0977,148.0063,113,95,59,0.7914
2.16,66.297,43.0625,57.0313,95.5313,106.0031,8.0977,148.0063,113,95,59,0.7914
2.17,66.297,43.0625,56.9969,95.5313,106.0406,8.0977,148.0063,113,95,59,0.7914
2.18,66.297,43.0625,56.3406,95.5313,105.2875,8.0977,148.0031,113.0031,95.0031,59,0.7914
2.19,66.297,43.0625,55.3406,95.5313,105.0094,8.0977,148,113.0062,95.0062,59,0.7914
2.2,66.297,43.0625,54.625,95.5313,104.9844,8.0977,148,113.0062,95.0062,59,0.7914
2.21,66.297,43.0625,53.6156,95.5313,104.825,8.0977,148,113.0062,95.0062,59,0.7914
2.22,66.297,43.0625,52.8062,95.5313,104.5562,8.0977,148,113.0062,95.0062,59,0.7914
2.23,66.297,43.0625,53.1781,95.5313,103.9656,8.0977,148,113.0062,95.0062,59,0.7914
2.24,66.297,43.0625,53.8656,95.5313,103.9938,8.0977,148,113.0062,95.0062,59,0.7914
2.25,66.297,43.0625,53.9344,95.5313,103.8781,8.0977,148,113.0062,95.0062,59,0.7914
2.26,66.297,43.0625,52.9156,95.5313,103.0188,8.0977,148,113.0062,95.0062,59,0.7914
2.27,66.297,43.0625,52.6187,95.5313,102.4562,8.0977,148,113.0062,95.0062,59,0.7914
2.28,66.297,43.0625,53.8031,95.5313,102.3656,8.0977,148,113.0062,95.0062,59,0.7914
2.29,66.297,43.0625,54.2531,95.5313,101.2906,8.0977,148,113.0062,95.0062,59,0.7914
2.3,66.297,43.0625,53.5438,95.5313,100.9937,8.0977,148,113.0062,95.0062,59,0.7914
2.31,66.297,43.0625,52.4969,95.5313,100.8719,8.0977,148,113.0062,95.0062,59,0.7914
2.32,66.297,43.0625,51.0469,95.5313,99.9688,8.0977,148,113.0062,95.0062,59,0.7914
2.33,66.297,43.0625,50.4781,95.5313,100.0406,8.0977,148,113.0062,95.0062,59,0.7914
2.34,66.297,43.0625,50.7406,95.5313,99.2875,8.0977,148,113.0062,95.0062,59,0.7914
2.35,66.297,43.0625,50.8188,95.5313,99.0094,8.0977,148.0031,113.0062,95.0031,59.0031,0.7914
2.36,66.297,43.0625,50.2469,95.5313,98.9875,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.37,66.297,43.0625,49.6969,95.5313,98.875,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.38,66.297,43.0625,49.0281,95.5313,97.9688,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.39,66.297,43.0625,47.8594,95.5313,98.0594,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.4,66.297,43.0625,46.3813,95.5313,97.45,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.41,66.297,43.0625,45.2375,95.5313,97.3312,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.42,66.297,43.0625,44.65,95.5313,96.9906,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.43,66.297,43.0625,43.8844,95.5313,96.8594,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.44,66.297,43.0625,43.2219,95.5313,95.8406,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.45,66.297,43.0625,43.2531,95.5313,94.9562,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.46,66.297,43.0625,43.6938,95.5313,94.8781,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.47,66.297,43.0625,44.7844,95.5313,93.9688,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.48,66.297,43.0625,46.2969,95.5313,94.0062,8.0977,148.0063,113.0062,95,59.0062,0.7914
2.49,66.297,43.0625,47.15,95.5313,94,8.0977,148.0313,113.0062,95,59.0062,0.7914
2.5,66.297,43.0625,47.3312,95.5313,93.9781,8.0977,148.2719,113.0062,95,59.0062,0.7914
2.51,66.297,43.0625,47.825,95.5313,94.7969,8.0977,150.075,113.0062,95,59.0062,0.7914
2.52,66.297,43.0625,50.35,95.5313,97.6281,8.0977,150,113.0062,95,59.0031,0.7914
2.53,66.297,43.0625,54.5281,95.5313,103.2906,8.0977,150,113.0062,95,59,0.7914
2.54,66.297,43.0625,59.9031,95.5313,112.9469,8.0977,150,113.0062,95,59,0.7914
2.55,66.297,43.0625,67.125,95.5313,123.2406,8.0977,150,113.0062,95,59,0.7914
2.56,66.297,43.0625,74.5031,95.5313,133.1781,8.0977,150,113.0062,95,59,0.7914
2.57,66.297,43.0625,79.0687,95.5313,140.6031,8.0977,150,113.0062,95,59,0.7914
2.58,66.297,43.0625,80.2656,95.5313,145.7594,8.0977,150,113.0062,95,59,0.7914
2.59,66.297,43.0625,79.9156,95.5313,148.9063,8.0977,150,113.0062,95,59,0.7914
2.6,66.297,43.0625,79.8781,95.5313,150.0219,8.0977,150,113.0062,95,59,0.7914
2.61,66.297,43.0625,81.1188,95.5313,149.9375,8.0977,150,113.0062,95,59,0.7914
2.62,66.297,43.0625,82.5844,95.5313,147.4875,8.0977,150,113.0062,95,59,0.7914
