Time (s),MCAv_mean,MCAv_dia,MCAv_raw,MCAv_sys,FP_raw,HCU_pressure,Systolic,Mean_arterial,Diastolic,HR,MCA_PI
1.27,54.0367,40.1563,61.4781,79.7188,104.0344,54.0367,140.0063,96,78,53.0062,0.7321
1.28,54.0367,40.1563,61.1812,79.7188,102.0062,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.29,54.0367,40.1563,61.8719,79.7188,100.8312,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.3,54.0367,40.1563,62.1437,79.7188,99.225,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.31,54.0367,40.1563,61.7344,79.7188,98.2625,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.32,54.0367,40.1563,60.8563,79.7188,97.0969,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.33,54.0367,40.1563,59.7531,79.7188,95.1813,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.34,54.0367,40.1563,57.8719,79.7188,94.8688,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.35,54.0367,40.1563,56.6563,79.7188,93.2375,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.36,54.0367,40.1563,55.8344,79.7188,92.4031,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.37,54.0367,40.1563,55.1375,79.7188,92.8719,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.38,54.0367,40.1563,55.4656,79.7188,91.9594,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.39,54.0367,40.1563,55.625,79.7188,91.9906,54.0367,140.0063,96.0062,78.0062,53.0062,0.7321
1.4,54.0367,40.1563,55.1656,79.7188,91.825,54.0367,140,96,78.0062,53.0062,0.7321
1.41,54.0367,40.1563,53.9344,79.7188,90.9625,54.0367,140,96,78.0062,53.0062,0.7321
1.42,54.0367,40.1563,52.6875,79.7188,91.0031,54.0367,140,96,78.0062,53.0062,0.7321
1.43,54.0367,40.1563,51.375,79.7188,90.95,54.0367,140,96,78.0062,53.0062,0.7321
1.44,54.0367,40.1563,50.7062,79.7188,91.55,54.0367,140,96,78.0062,53.0062,0.7321
1.45,54.0367,40.1563,51.0719,79.7188,91.55,54.0367,140,96,78.0062,53.0062,0.7321
1.46,54.0367,40.1563,51.1375,79.7188,90.9188,54.0367,140,96,78.0062,53.0062,0.7321
1.47,54.0367,40.1563,50.1625,79.7188,91.7687,54.0367,140,96,78.0062,53.0062,0.7321
1.48,54.0367,40.1563,48.9344,79.7188,91.775,54.0367,140,96,78.0062,53.0062,0.7321
1.49,54.0367,40.1563,49.1375,79.7188,91.6906,54.0367,140,96,78.0062,53.0062,0.7321
1.5,54.0367,40.1563,50.3375,79.7188,92.5906,54.0367,140,96,78.0062,53.0062,0.7321
1.51,54.0367,40.1563,50.7062,79.7188,91.9531,54.0367,140,96,78.0062,53.0062,0.7321
1.52,54.0367,40.1563,51.0688,79.7188,92.0406,54.0367,140,96.0062,78,53,0.7321
1.53,54.0367,40.1563,50.9344,79.7188,91.225,54.0367,140,96.0062,78,53,0.7321
1.54,54.0367,40.1563,50.3219,79.7188,91.0125,54.0367,140,96.0062,78,53,0.7321
1.55,54.0367,40.1563,50.175,79.7188,90.9875,54.0367,140,96.0062,78,53,0.7321
1.56,54.0367,40.1563,50.45,79.7188,90.825,54.0367,140,96.0062,78,53,0.7321
1.57,54.0367,40.1563,50.6938,79.7188,89.9625,54.0367,140,96.0062,78,53,0.7321
1.58,54.0367,40.1563,50.6969,79.7188,90.0406,54.0367,140,96.0062,78,53,0.7321
1.59,54.0367,40.1563,50.5219,79.7188,89.225,54.0367,140,96.0062,78,53,0.7321
1.6,54.0367,40.1563,49.725,79.7188,89.0125,54.0367,140,96.0062,78,53,0.7321
1.61,54.0367,40.1563,48.8563,79.7188,89.0406,54.0367,140,96.0062,78,53,0.7321
1.62,54.0367,40.1563,48.3906,79.7188,88.225,54.0367,140,96.0062,78,53,0.7321
1.63,54.0367,40.1563,48.2188,79.7188,88,54.0367,140.0031,96.0031,78.0031,53.0031,0.7321
1.64,54.0367,40.1563,48.2406,79.7188,87.8219,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.65,54.0367,40.1563,48.6313,79.7188,86.9625,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.66,54.0367,40.1563,48.7219,79.7188,87.0406,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.67,54.0367,40.1563,48.6938,79.7188,86.225,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.68,54.0367,40.1563,48.3687,79.7188,86.05,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.69,54.0367,40.1563,47.7906,79.7188,85.2219,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.7,54.0367,40.1563,47.0063,79.7188,85.0125,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.71,54.0367,40.1563,46.2719,79.7188,85.0406,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.72,54.0367,40.1563,46.0688,79.7188,84.225,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.73,54.0367,40.1563,46.0906,79.7188,84.0125,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.74,54.0367,40.1563,45.7969,79.7188,84.0406,54.0367,140.0063,96,78.0062,53.0062,0.7321
1.75,54.0367,40.1563,44.9719,79.7188,83.1719,54.0367,140.0063,96.0031,78.0031,53.0031,0.7321
1.76,54.0367,40.1563,44.0781,79.7188,83.6094,54.0367,140.0063,96.0062,78,53,0.7321
1.77,54.0367,40.1563,43.8281,79.7188,82.9531,54.0367,140.0063,96.0062,78,53,0.7321
1.78,54.0367,40.1563,44.8625,79.7188,83.0031,54.0367,140.0063,96.0062,78,53,0.7321
1.79,54.0367,40.1563,45.2781,79.7188,83.0062,54.0367,140.0063,96.0062,78,53,0.7321
1.8,54.0367,40.1563,44.7906,79.7188,83.0062,54.0367,140.0063,96.0062,78,53,0.7321
1.81,54.0367,40.1563,43.925,79.7188,83.0031,54.0367,140.0063,96.0062,78,53,0.7321
1.82,54.0367,40.1563,43.8219,79.7188,83.0406,54.0367,140.0063,96.0062,78,53,0.7321
1.83,54.0367,40.1563,43.8,79.7188,82.2281,54.0367,140.0063,96.0062,78,53,0.7321
1.84,54.0367,40.1563,43.8062,79.7188,81.9625,54.0367,140.0063,96.0062,78,53,0.7321
1.85,54.0367,40.1563,43.8406,79.7188,82.5875,54.0367,140.0063,96.0062,78,53,0.7321
1.86,54.0367,40.1563,43.8,79.7188,81.7344,54.0367,140.0063,96.0062,78,53,0.7321
1.87,54.0367,40.1563,43.3375,79.7188,81.7813,54.0367,140.0063,96.0062,78.0062,53,0.7321
1.88,54.0367,40.1563,43.1594,79.7188,81.2125,54.0367,140.0063,96.0062,78.0062,53,0.7321
1.89,54.0367,40.1563,42.5344,79.7188,81.05,54.0367,140.0063,96.0062,78.0062,53,0.7321
1.9,54.0367,40.1563,41.8406,79.7188,80.2219,54.0367,140.0063,96.0062,78.0062,53,0.7321
1.91,54.0367,40.1563,41.3125,79.7188,80.0125,54.0367,140.0063,96.0062,78.0062,53,0.7321
1.92,54.0367,40.1563,41.5812,79.7188,80,54.0367,140.0063,96.0062,78.0062,53,0.7321
1.93,54.0367,40.1563,42.1812,79.7188,80.0562,54.0367,140.0063,96.0062,78.0062,53,0.7321
1.94,54.0367,40.1563,41.825,79.7188,79.4063,54.0367,140.0687,96.0281,78.0281,52.9375,0.7321
1.95,54.0367,40.1563,41.6531,79.7188,80.0156,54.0367,140.9688,96.3906,78.3906,52.0375,0.7321
1.96,54.0367,40.1563,41.2094,79.7188,80.7469,54.0367,145.2,98.0812,80.0812,47.8062,0.7321
1.97,54.0367,40.1563,40.4375,79.7188,83.0375,54.0367,145.0031,98.0031,80.0031,48.0031,0.7321
1.98,54.0367,40.1563,40.3375,79.7188,89.1,54.0367,145,98,80.0062,48,0.7321
1.99,54.0367,40.1563,40.5031,79.7188,97.2063,54.0367,145,98.0062,80,48,0.7321
2,54.0367,40.1563,40.5156,79.7188,109.0031,54.0367,145,98.0062,80,48,0.7321
2.01,54.0367,40.1563,40.4594,79.7188,121.8219,54.0367,145,98.0062,80,48,0.7321
2.02,54.0367,40.1563,41.3219,79.7188,133.6375,54.0367,145,98.0062,80,48,0.7321
2.03,54.0367,40.1563,44.4344,79.7188,142.6219,54.0367,145,98.0062,80,48,0.7321
2.04,54.0367,40.1563,50.8594,79.7188,145.0281,54.0367,145,98.0062,80,48,0.7321
2.05,54.0367,40.1563,58.175,79.7188,144.8594,54.0367,145,98.0062,80,48,0.7321
2.06,54.0367,40.1563,66.75,79.7188,141.9437,54.0367,145,98.0062,80,48,0.7321
2.07,54.0367,40.1563,73.0969,79.7188,136.275,54.0367,145,98.0062,80,48,0.7321
2.08,54.0367,40.1563,76.8406,79.7188,131.1563,54.0367,145,98.0062,80,48,0.7321
2.09,54.0367,40.1563,78.725,79.7188,125.2594,54.0367,145,98.0062,80,48,0.7321
2.1,53.412,37.8125,78.9156,79.4375,121.0781,53.412,145,98.0062,80,48,0.7797
2.11,52.9955,36.25,77.5125,79.25,117.0812,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.12,52.9955,36.25,75.5594,79.25,113.2375,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.13,52.9955,36.25,73.3625,79.25,111.2281,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.14,52.9955,36.25,71.3937,79.25,110.05,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.15,52.9955,36.25,70.1375,79.25,108.9375,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.16,52.9955,36.25,68.9562,79.25,109.7813,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.17,52.9955,36.25,67.325,79.25,110.0188,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.18,52.9955,36.25,66.7719,79.25,110.3344,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.19,52.9955,36.25,67.2031,79.25,112.8406,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.2,52.9955,36.25,69.0156,79.25,113.9156,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.21,52.9955,36.25,70.2656,79.25,115.7625,52.9955,145.0063,98.0062,80,48.0062,0.8114
2.22,52.9955,36.25,70.1031,79.25,116.5781,52.9955,145.0031,98.0031,80.0031,48.0031,0.8114
2.23,52.9955,36.25,68.2719,79.25,115.7813,52.9955,145,98,80.0062,48,0.8114
2.24,52.9955,36.25,67.0938,79.25,113.8469,52.9955,145,98,80.0062,48,0.8114
2.25,52.9955,36.25,66.5594,79.25,111.0094,52.9955,145,98,80.0062,48,0.8114
2.26,52.9955,36.25,67.1344,79.25,109.1813,52.9955,145,98,80.0062,48,0.8114
2.27,52.9955,36.25,67.5719,79.25,108.8719,52.9955,145,98,80.0062,48,0.8114
2.28,52.9955,36.25,67.0875,79.25,107.1437,52.9955,145,98,80.0062,48,0.8114
2.29,52.9955,36.25,66.1719,79.25,107.7938,52.9955,145,98,80.0062,48,0.8114
2.3,52.9955,36.25,65.5344,79.25,107.9906,52.9955,145,98,80.0062,48,0.8114
2.31,52.9955,36.25,64.6969,79.25,107.9781,52.9955,145,98,80.0062,48,0.8114
2.32,52.9955,36.25,63.8,79.25,108.9656,52.9955,145,98,80.0062,48,0.8114
2.33,52.9955,36.25,63.1656,79.25,110.0344,52.9955,145,98,80.0062,48,0.8114
2.34,52.9955,36.25,62.4594,79.25,109.9531,52.9955,145,98.0031,80.0062,48,0.8114
2.35,52.9955,36.25,61.6469,79.25,110.6,52.9955,145,98.0062,80.0062,48,0.8114
2.36,52.9955,36.25,60.8531,79.25,109.9563,52.9955,145,98.0062,80.0062,48,0.8114
2.37,52.9955,36.25,59.8906,79.25,109.9906,52.9955,145,98.0062,80.0062,48,0.8114
2.38,52.9955,36.25,60.0063,79.25,109.8062,52.9955,145,98.0062,80.0062,48,0.8114
2.39,52.9955,36.25,61.5313,79.25,108.8156,52.9955,145,98.0062,80.0062,48,0.8114
2.4,52.9955,36.25,63.8531,79.25,107.2062,52.9955,145,98.0062,80.0062,48,0.8114
2.41,52.9955,36.25,64.925,79.25,106.075,52.9955,145,98.0062,80.0062,48,0.8114
2.42,52.9955,36.25,64.4938,79.25,103.9938,52.9955,145,98.0062,80.0062,48,0.8114
2.43,52.9955,36.25,62.3031,79.25,102.825,52.9955,145,98.0062,80.0062,48,0.8114
2.44,52.9955,36.25,60.8875,79.25,101.2188,52.9955,145,98.0062,80.0062,48,0.8114
2.45,52.9955,36.25,59.3656,79.25,100.2687,52.9955,145,98.0062,80.0062,48,0.8114
2.46,52.9955,36.25,59.2469,79.25,99.2687,52.9955,145,98.0031,80.0062,48,0.8114
2.47,52.9955,36.25,60.1938,79.25,98.2281,52.9955,145,98,80.0062,48,0.8114
2.48,52.9955,36.25,61.7406,79.25,98.05,52.9955,145,98,80.0062,48,0.8114
2.49,52.9955,36.25,60.9562,79.25,97.2719,52.9955,145,98,80.0062,48,0.8114
2.5,52.9955,36.25,57.4906,79.25,96.4125,52.9955,145,98,80.0062,48,0.8114
2.51,52.9955,36.25,54.3281,79.25,97.0875,52.9955,145,98,80.0062,48,0.8114
2.52,52.9955,36.25,52.8375,79.25,96.2219,52.9955,145,98,80.0062,48,0.8114
2.53,52.9955,36.25,52.6844,79.25,96.0125,52.9955,145,98,80.0062,48,0.8114
2.54,52.9955,36.25,52.6719,79.25,96,52.9955,145,98,80.0062,48,0.8114
2.55,52.9955,36.25,53.1313,79.25,96,52.9955,145,98,80.0062,48,0.8114
2.56,52.9955,36.25,53.2062,79.25,96.0437,52.9955,145,98,80.0062,48,0.8114
2.57,52.9955,36.25,53.1469,79.25,95.2344,52.9955,145,98,80.0062,48,0.8114
2.58,52.9955,36.25,53.1594,79.25,95.1969,52.9955,145,98.0062,80.0062,48,0.8114
2.59,52.9955,36.25,52.4937,79.25,96.0812,52.9955,145,98.0062,80.0062,48,0.8114
2.6,52.9955,36.25,52.2031,79.25,95.2313,52.9955,145,98.0062,80.0062,48,0.8114
2.61,52.9955,36.25,52.1906,79.25,95.2344,52.9955,145,98.0062,80.0062,48,0.8114
