Time (s),MCAv_mean,MCAv_dia,MCAv_raw,MCAv_sys,FP_raw,HCU_pressure,Systolic,Mean_arterial,Diastolic,HR,MCA_PI
53.93,59.9101,46.5625,68.9625,93.8125,109.7531,59.9101,151,108,94.0062,67.0062,0.7887
53.94,59.9101,46.5625,66.9938,93.8125,107.7844,59.9101,151,108,94.0062,67.0062,0.7887
53.95,59.9101,46.5625,64.1969,93.8125,105.7875,59.9101,151,108,94.0062,67.0062,0.7887
53.96,59.9101,46.5625,61.8062,93.8125,103.7844,59.9101,151,108,94.0062,67.0062,0.7887
53.97,59.9101,46.5625,59.7969,93.8125,101.7875,59.9101,151,108,94.0062,67.0062,0.7887
53.98,59.9101,46.5625,59.1656,93.8125,100.1094,59.9101,151,108,94.0062,67.0062,0.7887
53.99,59.9101,46.5625,59.1437,93.8125,99.15,59.9101,151,108,94.0062,67.0062,0.7887
54,59.9101,46.5625,58.4688,93.8125,98.1156,59.9101,151,108,94.0062,67.0062,0.7887
54.01,59.9101,46.5625,57.2437,93.8125,97.6969,59.9101,151,108,94.0062,67.0062,0.7887
54.02,59.9101,46.5625,56.3344,93.8125,96.9719,59.9101,151,108,94.0062,67.0062,0.7887
54.03,59.9101,46.5625,56.1313,93.8125,97.0031,59.9101,151,108,94.0062,67.0062,0.7887
54.04,59.9101,46.5625,56.1344,93.8125,97.0062,59.9101,151,108,94.0062,67.0062,0.7887
54.05,59.9101,46.5625,55.9188,93.8125,97.0062,59.9101,151,108,94.0062,67.0062,0.7887
54.06,59.9101,46.5625,55.6063,93.8125,97.0062,59.9101,151,108,94.0062,67.0062,0.7887
54.07,59.9101,46.5625,55.5719,93.8125,97.0094,59.9101,151,108,94.0062,67.0062,0.7887
54.08,59.9101,46.5625,54.9375,93.8125,96.9688,59.9101,151,108,94.0062,67.0062,0.7887
54.09,59.9101,46.5625,54.3219,93.8125,97.9031,59.9101,151,108,94.0062,67.0062,0.7887
54.1,59.9101,46.5625,54.1281,93.8125,97.9875,59.9101,151,108,94.0062,67.0062,0.7887
54.11,59.9101,46.5625,55.0375,93.8125,98.0063,59.9101,151,108,94.0062,67.0062,0.7887
54.12,59.9101,46.5625,54.0812,93.8125,98.325,59.9101,151,108,94.0062,67.0062,0.7887
54.13,59.9101,46.5625,52.2906,93.8125,99.0344,59.9101,151,108,94.0062,67.0062,0.7887
54.14,59.9101,46.5625,51.4562,93.8125,99.0125,59.9101,151,108.0031,94.0031,67.0031,0.7887
54.15,59.9101,46.5625,51.5469,93.8125,98.975,59.9101,151,108.0062,94,67,0.7887
54.16,59.9101,46.5625,52.225,93.8125,99.55,59.9101,151,108.0062,94,67,0.7887
54.17,59.9101,46.5625,52.4719,93.8125,99.8562,59.9101,151,108.0062,94,67,0.7887
54.18,59.9101,46.5625,51.9219,93.8125,99.9875,59.9101,151,108.0062,94,67,0.7887
54.19,59.9101,46.5625,51.2813,93.8125,100.0062,59.9101,151,108.0062,94,67,0.7887
54.2,59.9101,46.5625,51.8969,93.8125,100.0062,59.9101,151,108.0062,94,67,0.7887
54.21,59.9101,46.5625,53.0594,93.8125,100.0063,59.9101,151,108.0062,94,67,0.7887
54.22,59.9101,46.5625,54.2437,93.8125,99.6469,59.9101,151,108.0062,94,67,0.7887
54.23,59.9101,46.5625,55.0344,93.8125,99.55,59.9101,151,108.0062,94,67,0.7887
54.24,59.9101,46.5625,54.9844,93.8125,98.5969,59.9101,151,108.0062,94,67,0.7887
54.25,59.9101,46.5625,54.1313,93.8125,98.5406,59.9101,151,108.0062,94,67,0.7887
54.26,59.9101,46.5625,53.3,93.8125,97.9844,59.9101,151,108.0062,94,67,0.7887
54.27,59.9101,46.5625,52.025,93.8125,97.1,59.9101,151,108.0062,94,67,0.7887
54.28,59.9101,46.5625,51.2188,93.8125,97.0469,59.9101,151,108.0062,94,67,0.7887
54.29,59.9101,46.5625,51.4875,93.8125,95.7813,59.9101,151,108.0062,94,67,0.7887
54.3,59.9101,46.5625,52.1094,93.8125,94.9781,59.9101,151,108.0062,94,67,0.7887
54.31,59.9101,46.5625,52.1969,93.8125,94.7094,59.9101,151,108.0062,94,67,0.7887
54.32,59.9101,46.5625,51.6125,93.8125,93.0656,59.9101,151,108.0062,94,67,0.7887
54.33,59.9101,46.5625,50.4906,93.8125,93.0469,59.9101,151,108.0062,94,67,0.7887
54.34,59.9101,46.5625,49.6406,93.8125,92.1063,59.9101,151,108.0062,94,67,0.7887
54.35,59.9101,46.5625,48.825,93.8125,91.6594,59.9101,151,108.0062,94,67,0.7887
54.36,59.9101,46.5625,48.0219,93.8125,91.9031,59.9101,151.0469,108.0156,93.9937,67.0125,0.7887
54.37,59.9101,46.5625,47.2125,93.8125,91.0594,59.9101,150.6969,107.9094,94.0625,66.9438,0.7887
54.38,59.9101,46.5625,47.5281,93.8125,92.2188,59.9101,160.0469,110.7156,92.1938,68.8125,0.7887
54.39,59.9101,46.5625,47.7125,93.8125,94.4906,59.9101,160.8687,110.9625,92.0313,68.975,0.7887
54.4,59.9101,46.5625,47.5969,93.8125,99.9188,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.41,59.9101,46.5625,46.9969,93.8125,109.6969,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.42,59.9101,46.5625,46.7406,93.8125,123.0031,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.43,59.9101,46.5625,46.9594,93.8125,137.0156,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.44,59.9101,46.5625,48.5219,93.8125,150.1344,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.45,59.9101,46.5625,52.075,93.8125,157.7469,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.46,59.9101,46.5625,57.6906,93.8125,160.9656,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.47,59.9101,46.5625,64.5969,93.8125,160.4031,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.48,59.9101,46.5625,70.6563,93.8125,156.5781,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.49,59.9101,46.5625,79.7125,93.8125,151.3344,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.5,59.9101,46.5625,87.375,93.8125,145.9313,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.51,59.9101,46.5625,92.8125,93.8125,139.625,59.9101,161.0063,111.0062,92.0062,69.0062,0.7887
54.52,63.9886,48.3625,93.7625,100.9,134.3844,63.9886,161.0063,111.0062,92.0062,69.0062,0.8208
54.53,64.4418,48.5625,92.7687,101.6875,128.3219,64.4418,161.0063,111.0062,92.0062,69.0062,0.8244
54.54,64.4418,48.5625,92.4094,101.6875,123.2219,64.4418,161.0063,111.0062,92.0062,69.0062,0.8244
54.55,64.4418,48.5625,92.5031,101.6875,118.5313,64.4418,161.0063,111.0062,92.0062,69.0062,0.8244
54.56,64.4418,48.5625,90.1375,101.6875,114.8906,64.4418,161.0063,111.0062,92.0062,69.0062,0.8244
54.57,64.4418,48.5625,85.6844,101.6875,111.8969,64.4418,161.0063,111.0062,92.0062,69.0062,0.8244
54.58,64.4418,48.5625,81.3969,101.6875,109.8,64.4418,161.0031,111.0031,92.0031,69.0062,0.8244
54.59,64.4418,48.5625,77.5594,101.6875,107.7906,64.4418,161,111,92,69.0062,0.8244
54.6,64.4418,48.5625,74.7938,101.6875,105.7594,64.4418,161,111,92,69.0062,0.8244
54.61,64.4418,48.5625,72.95,101.6875,104.6531,64.4418,161,111,92,69.0062,0.8244
54.62,64.4418,48.5625,71.6875,101.6875,103.6719,64.4418,161,111,92,69.0062,0.8244
54.63,64.4418,48.5625,70.9125,101.6875,102.1,64.4418,161,111,92,69.0062,0.8244
54.64,64.4418,48.5625,70.4938,101.6875,101.1187,64.4418,161,111,92,69.0062,0.8244
54.65,64.4418,48.5625,69.8969,101.6875,100.9844,64.4418,161,111,92,69.0062,0.8244
54.66,64.4418,48.5625,69.0625,101.6875,101.8781,64.4418,161,111,92,69.0062,0.8244
54.67,64.4418,48.5625,68.5625,101.6875,103.5125,64.4418,161,111,92,69.0062,0.8244
54.68,64.4418,48.5625,67.7813,101.6875,106.5531,64.4418,161,111,92,69.0062,0.8244
54.69,64.4418,48.5625,65.8031,101.6875,110.4219,64.4418,161,111,92,69.0062,0.8244
54.7,64.4418,48.5625,63.4188,101.6875,115.3406,64.4418,161,111,92,69.0062,0.8244
54.71,64.4418,48.5625,62.2,101.6875,119.425,64.4418,161,111,92,69.0062,0.8244
54.72,64.4418,48.5625,61.65,101.6875,123.475,64.4418,161,111,92,69.0062,0.8244
54.73,64.4418,48.5625,61.6469,101.6875,126.2031,64.4418,161,111,92,69.0062,0.8244
54.74,64.4418,48.5625,62.2719,101.6875,128.8312,64.4418,161,111,92,69.0062,0.8244
54.75,64.4418,48.5625,64.2406,101.6875,129.2969,64.4418,161,111,92,69.0062,0.8244
54.76,64.4418,48.5625,66.1969,101.6875,129.7406,64.4418,161,111,92,69.0062,0.8244
54.77,64.4418,48.5625,68.3125,101.6875,127.775,64.4418,161,111,92,69.0062,0.8244
54.78,64.4418,48.5625,70.6375,101.6875,125.8156,64.4418,161,111,92,69.0062,0.8244
54.79,64.4418,48.5625,72.5438,101.6875,122.5594,64.4418,161,111,92,69.0062,0.8244
54.8,64.4418,48.5625,72.5281,101.6875,119.4375,64.4418,161.0031,111,92,69.0062,0.8244
54.81,64.4418,48.5625,71.0531,101.6875,116.775,64.4418,161.0063,111,92,69.0062,0.8244
54.82,64.4418,48.5625,69.3031,101.6875,113.9125,64.4418,161.0063,111,92,69.0062,0.8244
54.83,64.4418,48.5625,67.8156,101.6875,110.8969,64.4418,161.0063,111,92,69.0062,0.8244
54.84,64.4418,48.5625,67.4906,101.6875,108.8,64.4418,161.0063,111,92,69.0062,0.8244
54.85,64.4418,48.5625,66.8719,101.6875,106.7813,64.4418,161.0063,111,92,69.0062,0.8244
54.86,64.4418,48.5625,66.0563,101.6875,104.7844,64.4418,161.0063,111,92,69.0062,0.8244
54.87,64.4418,48.5625,65.5625,101.6875,103.1094,64.4418,161.0063,111,92,69.0062,0.8244
54.88,64.4418,48.5625,64.8875,101.6875,101.7844,64.4418,161.0063,111,92,69.0062,0.8244
54.89,64.4418,48.5625,63.6875,101.6875,101.0156,64.4418,161.0063,111,92,69.0062,0.8244
54.9,64.4418,48.5625,62.4844,101.6875,100.0969,64.4418,161.0063,111,92,69.0062,0.8244
54.91,64.4418,48.5625,62.3344,101.6875,99.6969,64.4418,161.0063,111,92,69.0062,0.8244
54.92,64.4418,48.5625,65.3031,101.6875,98.9719,64.4418,161.0063,111,92,69.0062,0.8244
54.93,64.4418,48.5625,67.675,101.6875,98.6437,64.4418,161.0063,111,92,69.0062,0.8244
54.94,64.4418,48.5625,65.3031,101.6875,98.8687,64.4418,161.0063,111,92,69.0062,0.8244
54.95,64.4418,48.5625,59.4469,101.6875,98.9938,64.4418,161.0063,111,92,69.0062,0.8244
54.96,64.4418,48.5625,56.0125,101.6875,98.9656,64.4418,161.0063,111,92,69.0062,0.8244
54.97,64.4418,48.5625,54.8375,101.6875,99.5812,64.4418,161.0063,111,92,69.0062,0.8244
54.98,64.4418,48.5625,54.3969,101.6875,99.2844,64.4418,161.0063,111,92,69.0062,0.8244
54.99,64.4418,48.5625,54.0969,101.6875,100,64.4418,161.0063,111,92,69.0062,0.8244
55,64.4418,48.5625,54.025,101.6875,100.9031,64.4418,161.0063,111,92,69.0062,0.8244
55.01,64.4418,48.5625,53.4531,101.6875,100.9875,64.4418,161.0063,111,92,69.0062,0.8244
55.02,64.4418,48.5625,53.1844,101.6875,101.3625,64.4418,161.0031,111,92,69.0031,0.8244
55.03,64.4418,48.5625,53.1844,101.6875,101.1031,64.4418,161,111,92,69,0.8244
55.04,64.4418,48.5625,52.9688,101.6875,101.9188,64.4418,161,111,92,69,0.8244
55.05,64.4418,48.5625,51.9781,101.6875,101.9875,64.4418,161,111,92,69,0.8244
55.06,64.4418,48.5625,51.3531,101.6875,102.0094,64.4418,161,111,92,69,0.8244
55.07,64.4418,48.5625,50.8031,101.6875,101.9688,64.4418,161,111,92,69,0.8244
55.08,64.4418,48.5625,51.7531,101.6875,102.5781,64.4418,161,111,92,69,0.8244
55.09,64.4418,48.5625,53.5125,101.6875,101.95,64.4418,161,111,92,69,0.8244
55.1,64.4418,48.5625,54.9531,101.6875,102.0281,64.4418,161,111,92,69,0.8244
55.11,64.4418,48.5625,55.5219,101.6875,101.1344,64.4418,161,111,92,69,0.8244
55.12,64.4418,48.5625,54.7469,101.6875,100.1125,64.4418,161,111,92,69,0.8244
55.13,64.4418,48.5625,53.8469,101.6875,100.05,64.4418,161,111,92,69,0.8244
55.14,64.4418,48.5625,53.4375,101.6875,99.1,64.4418,161,111,92,69,0.8244
55.15,64.4418,48.5625,53.1781,101.6875,98.6875,64.4418,161,111,92,69,0.8244
55.16,64.4418,48.5625,53.5375,101.6875,98.0031,64.4418,161,111,92,69,0.8244
55.17,64.4418,48.5625,53.1656,101.6875,97.1,64.4418,161,111,92,69,0.8244
55.18,64.4418,48.5625,53.175,101.6875,96.6875,64.4418,161,111,92,69,0.8244
55.19,64.4418,48.5625,53.9312,101.6875,95.6469,64.4418,161,111,92,69,0.8244
55.2,64.4418,48.5625,54.5187,101.6875,94.9656,64.4418,161,111,92,69,0.8244
55.21,64.4418,48.5625,53.75,101.6875,95.0313,64.4418,161,111,92,69,0.8244
55.22,64.4418,48.5625,52.2781,101.6875,94.1,64.4418,161,111.0031,91.9938,69.0219,0.8244
55.23,64.4418,48.5625,51.2813,101.6875,94.0188,64.4418,161.0062,111,92.0094,68.9844,0.8244
55.24,64.4418,48.5625,50.425,101.6875,94.3406,64.4418,161.3344,110.6719,93,66.0187,0.8244
55.25,64.4418,48.5625,49.2094,101.6875,95.2844,64.4418,162.0344,109.9719,95.1,59.7125,0.8244
55.26,64.4418,48.5625,48.7188,101.6875,99.2625,64.4418,162.0031,110.0031,95.0125,59.9781,0.8244
55.27,64.4418,48.5625,50.7563,101.6875,106.6563,64.4418,162,110.0062,95.0062,60,0.8244
55.28,64.4418,48.5625,53.0844,101.6875,118.4437,64.4418,162,110.0062,95.0062,60,0.8244
55.29,64.4418,48.5625,53.6594,101.6875,133.4437,64.4418,162,110.0062,95.0062,60,0.8244
55.3,64.4418,48.5625,53.3,101.6875,146.9313,64.4418,162,110.0062,95.0062,60,0.8244
55.31,64.4418,48.5625,53.1969,101.6875,156.8719,64.4418,162,110.0062,95.0062,60,0.8244
55.32,64.4418,48.5625,54.5187,101.6875,161.625,64.4418,162,110.0062,95.0062,60,0.8244
55.33,64.4418,48.5625,61.1812,101.6875,162.7688,64.4418,162,110.0062,95.0062,60,0.8244
55.34,64.4418,48.5625,71.0438,101.6875,160.7719,64.4418,162,110.0062,95.0062,60,0.8244
55.35,64.4418,48.5625,79.6125,101.6875,158.1563,64.4418,162,110.0062,95.0062,60,0.8244
55.36,64.4418,48.5625,87.3344,101.6875,153.1844,64.4418,162,110.0062,95.0062,60,0.8244
55.37,64.4418,48.5625,92.9313,101.6875,148.2531,64.4418,162,110.0062,95.0062,60,0.8244
55.38,64.4418,48.5625,97.9281,101.6875,141.4531,64.4418,162,110.0062,95.0062,60,0.8244
55.39,64.4418,48.5625,100.9437,101.6875,134.4531,64.4418,162,110.0062,95.0062,60,0.8244
55.4,64.6541,44.6875,101.4344,103.3438,128.325,64.6541,162,110.0062,95.0062,60,0.9072
55.41,64.6541,44.6875,99.6563,103.3438,123.5344,64.6541,162,110.0062,95.0062,60,0.9072
55.42,64.6541,44.6875,97.2938,103.3438,119.5625,64.6541,162,110.0062,95.0062,60,0.9072
55.43,64.6541,44.6875,93.7219,103.3438,115.8594,64.6541,162,110.0062,95.0062,60,0.9072
55.44,64.6541,44.6875,89.9781,103.3438,113.7969,64.6541,162,110.0062,95.0062,60,0.9072
55.45,64.6541,44.6875,86.9094,103.3438,111.75,64.6541,162,110.0062,95.0062,60,0.9072
55.46,64.6541,44.6875,83.9656,103.3438,110.6844,64.6541,162,110.0062,95.0031,60,0.9072
55.47,64.6541,44.6875,81.4844,103.3438,109.0938,64.6541,162,110.0062,95,60,0.9072
55.48,64.6541,44.6875,81.0031,103.3438,108.1437,64.6541,162,110.0062,95,60,0.9072
55.49,64.6541,44.6875,80.1563,103.3438,106.7875,64.6541,162,110.0062,95,60,0.9072
55.5,64.6541,44.6875,78.775,103.3438,105.6563,64.6541,162,110.0062,95,60,0.9072
55.51,64.6541,44.6875,76.8906,103.3438,104.6437,64.6541,162,110.0062,95,60,0.9072
55.52,64.6541,44.6875,74.875,103.3438,103.9406,64.6541,162,110.0062,95,60,0.9072
55.53,64.6541,44.6875,73.6563,103.3438,105.2031,64.6541,162,110.0062,95,60,0.9072
55.54,64.6541,44.6875,72.4094,103.3438,107.1969,64.6541,162,110.0062,95,60,0.9072
55.55,64.6541,44.6875,70.8219,103.3438,110.4219,64.6541,162,110.0062,95,60,0.9072
55.56,64.6541,44.6875,68.5844,103.3438,114.1219,64.6541,162,110.0062,95,60,0.9072
55.57,64.6541,44.6875,66.1719,103.3438,117.4156,64.6541,162,110.0062,95,60,0.9072
55.58,64.6541,44.6875,65.4156,103.3438,121.1156,64.6541,162,110.0062,95,60,0.9072
55.59,64.6541,44.6875,68.3625,103.3438,124.1188,64.6541,162,110.0062,95,60,0.9072
55.6,64.6541,44.6875,69.1781,103.3438,126.2156,64.6541,162,110.0062,95,60,0.9072
55.61,64.6541,44.6875,67.6594,103.3438,127.8906,64.6541,162,110.0062,95,60,0.9072
55.62,64.6541,44.6875,68.2906,103.3438,128.5687,64.6541,162,110.0062,95,60,0.9072
55.63,64.6541,44.6875,74.1188,103.3438,127.9781,64.6541,162,110.0062,95,60,0.9072
55.64,64.6541,44.6875,78.3094,103.3438,126.8344,64.6541,162,110.0062,95,60,0.9072
55.65,64.6541,44.6875,80.2219,103.3438,123.8812,64.6541,162,110.0062,95,60,0.9072
55.66,64.6541,44.6875,78.0281,103.3438,121.4625,64.6541,162,110.0062,95,60,0.9072
55.67,64.6541,44.6875,73.75,103.3438,118.7813,64.6541,162,110.0062,95,60,0.9072
55.68,64.6541,44.6875,70.1406,103.3438,115.8719,64.6541,162.0031,110.0031,95.0031,60.0031,0.9072
55.69,64.6541,44.6875,68.1594,103.3438,113.825,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.7,64.6541,44.6875,67.575,103.3438,110.8781,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.71,64.6541,44.6875,67.9656,103.3438,108.7938,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.72,64.6541,44.6875,69.1594,103.3438,106.7781,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.73,64.6541,44.6875,69.3406,103.3438,104.7875,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.74,64.6541,44.6875,67.7188,103.3438,103.0781,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.75,64.6541,44.6875,65.0156,103.3438,102.6813,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.76,64.6541,44.6875,63.1844,103.3438,102.0031,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.77,64.6541,44.6875,62.0406,103.3438,101.0938,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.78,64.6541,44.6875,60.8625,103.3438,100.6906,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.79,64.6541,44.6875,60.5812,103.3438,99.9719,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.8,64.6541,44.6875,60.1625,103.3438,100,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.81,64.6541,44.6875,60.15,103.3438,100,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.82,64.6541,44.6875,60.1781,103.3438,100,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.83,64.6541,44.6875,59.4219,103.3438,100.0063,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.84,64.6541,44.6875,57.9594,103.3438,100.3312,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.85,64.6541,44.6875,57.3469,103.3438,101.0344,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.86,64.6541,44.6875,57.6375,103.3438,101.0094,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.87,64.6541,44.6875,57.2156,103.3438,101.325,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.88,64.6541,44.6875,56.6281,103.3438,101.7125,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.89,64.6541,44.6875,56.6281,103.3438,101.3,64.6541,162.0063,110,95.0062,60.0062,0.9072
55.9,64.6541,44.6875,56.6219,103.3438,102.0313,64.6541,162.0063,110,95.0062,60.0031,0.9072
55.91,64.6541,44.6875,56.5469,103.3438,102.0062,64.6541,162.0063,110,95.0062,60,0.9072
55.92,64.6541,44.6875,55.9375,103.3438,102.0062,64.6541,162.0063,110,95.0062,60,0.9072
55.93,64.6541,44.6875,55.6156,103.3438,102.0062,64.6541,162.0063,110,95.0062,60,0.9072
55.94,64.6541,44.6875,55.6313,103.3438,101.9969,64.6541,162.0063,110,95.0062,60,0.9072
55.95,64.6541,44.6875,55.6406,103.3438,102.0344,64.6541,162.0063,110,95.0062,60,0.9072
55.96,64.6541,44.6875,55.6219,103.3438,101.1031,64.6541,162.0063,110,95.0062,60,0.9072
55.97,64.6541,44.6875,56.2375,103.3438,101.0156,64.6541,162.0063,110,95.0062,60,0.9072
55.98,64.6541,44.6875,57.1531,103.3438,100.6719,64.6541,162.0063,110,95.0062,60,0.9072
55.99,64.6541,44.6875,57.6531,103.3438,100,64.6541,162.0063,110,95.0062,60,0.9072
56,64.6541,44.6875,55.8656,103.3438,99.1,64.6541,162.0063,110,95.0062,60,0.9072
56.01,64.6541,44.6875,54.2531,103.3438,99.0219,64.6541,162.0063,110,95.0062,60,0.9072
56.02,64.6541,44.6875,53.3875,103.3438,98.6437,64.6541,162.0063,110,95.0062,60,0.9072
56.03,64.6541,44.6875,53.9188,103.3438,98.5438,64.6541,162.0063,110,95.0062,60,0.9072
56.04,64.6541,44.6875,56.7437,103.3438,97.9844,64.6541,162.0063,110,95.0062,60,0.9072
56.05,64.6541,44.6875,59.7469,103.3438,97.0938,64.6541,162.0063,110,95.0062,60,0.9072
56.06,64.6541,44.6875,59.7375,103.3438,97.0469,64.6541,162.0063,110,95.0062,60,0.9072
56.07,64.6541,44.6875,56.4312,103.3438,96.1031,64.6541,162.0063,110,95.0062,60,0.9072
56.08,64.6541,44.6875,53.5625,103.3438,96.0156,64.6541,162.0063,110,95.0062,60,0.9072
56.09,64.6541,44.6875,52.3875,103.3438,95.6781,64.6541,162.0063,110,95.0062,60,0.9072
56.1,64.6541,44.6875,52.1812,103.3438,94.9719,64.6541,162.0063,110,95.0062,60,0.9072
56.11,64.6541,44.6875,53.3156,103.3438,94.6719,64.6541,162.0063,110,95.0062,60,0.9072
56.12,64.6541,44.6875,53.85,103.3438,93.6437,64.6541,162.0063,110.0031,95.0062,60,0.9072
56.13,64.6541,44.6875,53.8563,103.3438,92.9656,64.6541,162.0063,110.0062,95.0062,60,0.9072
56.14,64.6541,44.6875,53.4438,103.3438,93.0313,64.6541,162.0063,110.0062,95.0062,60,0.9072
56.15,64.6541,44.6875,52.4937,103.3438,92.0969,64.6541,162.0063,110.0062,95.0062,60,0.9072
56.16,64.6541,44.6875,50.5656,103.3438,92.0469,64.6541,162.0063,110.0062,95.0062,60,0.9072
56.17,64.6541,44.6875,49,103.3438,91.1,64.6541,162.0063,110.0062,95.0062,60,0.9072
56.18,64.6541,44.6875,48.4594,103.3438,91.0125,64.6541,162.0063,110.0062,95.0062,60,0.9072
56.19,64.6541,44.6875,48.225,103.3438,91.0344,64.6541,162.0063,110.0062,95.0062,60,0.9072
56.2,64.6541,44.6875,47.7344,103.3438,90.1,64.6541,162.0063,110.0062,95.0062,60,0.9072
56.21,64.6541,44.6875,47.9312,103.3438,90.0156,64.6541,162.0031,110.0125,95.0125,60.0031,0.9072
56.22,64.6541,44.6875,48.5094,103.3438,90.0094,64.6541,162.0062,109.9969,94.9969,60,0.9072
56.23,64.6541,44.6875,48.3188,103.3438,90.3062,64.6541,162.3375,109,93.6656,59.6687,0.9072
56.24,64.6541,44.6875,46.8094,103.3438,92.2156,64.6541,163.0344,106.9063,90.875,58.9719,0.9072
56.25,64.6541,44.6875,45.3,103.3438,95.3844,64.6541,163.0063,106.9969,90.9906,59,0.9072
56.26,64.6541,44.6875,44.8406,103.3438,102.4719,64.6541,163.0063,107.0062,91,59,0.9072
56.27,64.6541,44.6875,45.6031,103.3438,114.9812,64.6541,163.0063,107.0062,91,59,0.9072
56.28,64.6541,44.6875,47.5562,103.3438,130.8219,64.6541,163.0063,107.0062,91,59,0.9072
56.29,64.6541,44.6875,49.3,103.3438,146.2219,64.6541,163.0063,107.0062,91,59,0.9072
56.3,64.6541,44.6875,50.5469,103.3438,156.9125,64.6541,163.0063,107.0062,91,59,0.9072
56.31,64.6541,44.6875,52.4531,103.3438,161.2781,64.6541,163.0063,107.0062,91,59,0.9072
56.32,64.6541,44.6875,58.0063,103.3438,162.9563,64.6541,163.0063,107.0062,91,59,0.9072
56.33,64.6541,44.6875,69.0875,103.3438,161.8156,64.6541,163.0063,107.0062,91,59,0.9072
56.34,64.6541,44.6875,79.8312,103.3438,158.9313,64.6541,163.0063,107.0062,91,59,0.9072
56.35,64.6541,44.6875,89.8063,103.3438,154.3781,64.6541,163.0063,107.0062,91,59.0062,0.9072
56.36,64.6541,44.6875,96.9844,103.3438,148.3594,64.6541,163.0063,107.0062,91,59.0062,0.9072
56.37,64.6541,44.6875,100.3,103.3438,141.0844,64.6541,163.0063,107.0062,91,59.0062,0.9072
56.38,64.6541,44.6875,102.3656,103.3438,134.0063,64.6541,163.0063,107.0062,91,59.0062,0.9072
56.39,63.2364,43.6719,103.0875,103.3906,126.3875,63.2364,163.0063,107.0062,91,59.0062,0.9452
56.4,61.8186,42.6563,101.0813,103.4375,120.3094,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.41,61.8186,42.6563,97.9156,103.4375,115.1719,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.42,61.8186,42.6563,93.6375,103.4375,111.3906,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.43,61.8186,42.6563,88.8656,103.4375,108.7375,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.44,61.8186,42.6563,85.4813,103.4375,106.7719,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.45,61.8186,42.6563,82.4938,103.4375,105.1063,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.46,61.8186,42.6563,79.4344,103.4375,104.1406,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.47,61.8186,42.6563,76.625,103.4375,102.7813,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.48,61.8186,42.6563,75.1844,103.4375,102.0125,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.49,61.8186,42.6563,74.5375,103.4375,100.7687,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.5,61.8186,42.6563,74.5687,103.4375,99.9813,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.51,61.8186,42.6563,74.1656,103.4375,100.0062,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.52,61.8186,42.6563,71.5156,103.4375,100.275,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.53,61.8186,42.6563,68.5344,103.4375,103.4781,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.54,61.8186,42.6563,66.7656,103.4375,106.5531,61.8186,163.0063,107.0062,91,59.0062,0.9832
56.55,61.8186,42.6563,67.3656,103.4375,110.4688,61.8186,163.0063,107.0062,91,59.0062,0.9832
