Time (s),MCAv_mean,MCAv_dia,MCAv_raw,MCAv_sys,FP_raw,HCU_pressure,Systolic,Mean_arterial,Diastolic,HR,MCA_PI
0.57,48.1278,38.75,47.0438,67.0938,131.0312,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.58,48.1278,38.75,44.8719,67.0938,131,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.59,48.1278,38.75,44.3312,67.0938,130.9875,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.6,48.1278,38.75,46.2875,67.0938,130.8969,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.61,48.1278,38.75,49.9688,67.0938,129.9594,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.62,48.1278,38.75,53.2094,67.0938,129.9031,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.63,48.1278,38.75,54.5875,67.0938,129.0063,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.64,48.1278,38.75,54.6906,67.0938,128.3406,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.65,48.1278,38.75,53.8312,67.0938,127.2188,48.1278,143,127.0062,117.0062,82.0062,0.5889
0.66,48.1278,38.75,52.4438,67.0938,126.0063,48.1278,143.0031,127.0031,117.0062,82.0062,0.5889
0.67,48.1278,38.75,51.2594,67.0938,125.3531,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.68,48.1278,38.75,50.0375,67.0938,124.3219,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.69,48.1278,38.75,47.3906,67.0938,123.9906,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.7,48.1278,38.75,45.1031,67.0938,123.8812,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.71,48.1278,38.75,44.0094,67.0938,122.8812,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.72,48.1278,38.75,43.9031,67.0938,122.1156,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.73,48.1278,38.75,44.6844,67.0938,122.3531,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.74,48.1278,38.75,45.6094,67.0938,122.0031,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.75,48.1278,38.75,45.4781,67.0938,121.9875,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.76,48.1278,38.75,43.9625,67.0938,121.8969,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.77,48.1278,38.75,42.2594,67.0938,120.9719,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.78,48.1278,38.75,41.3594,67.0938,121.0062,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.79,48.1278,38.75,42.2313,67.0938,121,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.8,48.1278,38.75,43.1625,67.0938,120.9875,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.81,48.1278,38.75,43.8687,67.0938,120.8969,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.82,48.1278,38.75,43.85,67.0938,119.9719,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.83,48.1278,38.75,43.3625,67.0938,119.9938,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.84,48.1278,38.75,42.4969,67.0938,119.9,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.85,48.1278,38.75,41.3719,67.0938,119.0062,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.86,48.1278,38.75,41.3656,67.0938,118.3219,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.87,48.1278,38.75,41.3719,67.0938,118.0094,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.88,48.1278,38.75,41.3687,67.0938,118.0375,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.89,48.1278,38.75,41.3531,67.0938,117.3531,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.9,48.1278,38.75,40.875,67.0938,116.3219,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.91,48.1278,38.75,40.0281,67.0938,116.0375,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.92,48.1278,38.75,39.3687,67.0938,115.3187,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.93,48.1278,38.75,38.9125,67.0938,115.0406,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.94,48.1278,38.75,38.8906,67.0938,114.3156,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.95,48.1278,38.75,39.2812,67.0938,114.0062,48.1278,143.0063,127,117.0062,82.0062,0.5889
0.96,48.1278,38.75,39.8594,67.0938,114,48.1278,142.9875,127,116.9625,81.975,0.5889
0.97,48.1278,38.75,39.6406,67.0938,114.0187,48.1278,142.8969,127,116.6844,81.7906,0.5889
0.98,48.1278,38.75,39.2344,67.0938,114.1219,48.1278,141.9719,127,113.9031,79.9375,0.5889
0.99,48.1278,38.75,39.3906,67.0938,115.1313,48.1278,142.0062,127,114.0156,80.0094,0.5889
1,48.1278,38.75,39.8594,67.0938,116.8844,48.1278,142,127,114.0062,80.0062,0.5889
1.01,48.1278,38.75,39.8937,67.0938,120.5656,48.1278,142,127,114.0062,80.0062,0.5889
1.02,48.1278,38.75,39.8875,67.0938,125.25,48.1278,142,127,114.0062,80.0062,0.5889
1.03,48.1278,38.75,39.8531,67.0938,130.2812,48.1278,142,127,114.0062,80.0062,0.5889
1.04,48.1278,38.75,40.8906,67.0938,134.5844,48.1278,142,127,114.0062,80.0062,0.5889
1.05,48.1278,38.75,43.2719,67.0938,138.5156,48.1278,142,127,114.0062,80.0062,0.5889
1.06,48.1278,38.75,47.8062,67.0938,140.7687,48.1278,142,127,114.0062,80.0062,0.5889
1.07,48.1278,38.75,53.6906,67.0938,142.6,48.1278,142,127,114.0062,80.0062,0.5889
1.08,48.1278,38.75,59.6031,67.0938,141.8625,48.1278,142,127,114.0062,80.0062,0.5889
1.09,48.1278,38.75,63.7812,67.0938,141.0438,48.1278,142,127,114.0062,80.0062,0.5889
1.1,48.1278,38.75,66.0625,67.0938,139.6531,48.1278,142,127,114.0062,80.0062,0.5889
1.11,49.478,38.4844,67.0094,67.2188,138.2188,49.478,142,127,114.0062,80.0062,0.581
1.12,50.8282,38.2188,65.3281,67.3438,137.0031,50.8282,142,127,114.0062,80.0062,0.573
1.13,50.8282,38.2188,63.3719,67.3438,136.3156,50.8282,142,127,114.0062,80.0062,0.573
1.14,50.8282,38.2188,61.3062,67.3438,135.975,50.8282,142,127,114.0062,80.0062,0.573
1.15,50.8282,38.2188,59.2219,67.3438,136.6875,50.8282,142,127,114.0062,80.0062,0.573
1.16,50.8282,38.2188,56.2625,67.3438,137.0156,50.8282,142,127,114.0062,80.0062,0.573
1.17,50.8282,38.2188,54.3531,67.3438,137.1094,50.8282,142,127,114.0062,80.0062,0.573
1.18,50.8282,38.2188,54.5594,67.3438,138.0469,50.8282,142,127,114.0062,80.0062,0.573
1.19,50.8282,38.2188,56.1281,67.3438,138.1063,50.8282,142,127,114.0062,80.0062,0.573
1.2,50.8282,38.2188,58.0406,67.3438,139.025,50.8282,142,127,114.0062,80.0062,0.573
1.21,50.8282,38.2188,59.6812,67.3438,138.9281,50.8282,142,127,114.0062,80.0062,0.573
1.22,50.8282,38.2188,61.4438,67.3438,137.3063,50.8282,142,127,114.0062,80.0062,0.573
1.23,50.8282,38.2188,62.5125,67.3438,136.2406,50.8282,142,127,114.0062,80.0062,0.573
1.24,50.8282,38.2188,63.075,67.3438,134.2031,50.8282,142,127,114.0062,80.0062,0.573
1.25,50.8282,38.2188,62.4969,67.3438,132.2188,50.8282,142,127,114.0062,80.0062,0.573
1.26,50.8282,38.2188,61.7062,67.3438,130.3375,50.8282,142,127,114.0062,80.0062,0.573
1.27,50.8282,38.2188,60.4688,67.3438,129.4313,50.8282,142,127,114.0062,80.0062,0.573
1.28,50.8282,38.2188,57.575,67.3438,130.0687,50.8282,142,127,114.0062,80.0062,0.573
1.29,50.8282,38.2188,53.7281,67.3438,129.2781,50.8282,142,127,114.0062,80.0062,0.573
1.3,50.8282,38.2188,51.1781,67.3438,129.6937,50.8282,142,127,114.0062,80.0062,0.573
1.31,50.8282,38.2188,50.7625,67.3438,130,50.8282,142,127,114.0062,80.0062,0.573
1.32,50.8282,38.2188,51.7625,67.3438,130.0188,50.8282,142,127,114.0062,80.0062,0.573
1.33,50.8282,38.2188,53.2344,67.3438,130.1469,50.8282,142,127,114.0062,80.0062,0.573
1.34,50.8282,38.2188,54.3188,67.3438,130.3812,50.8282,142,127,114.0062,80.0062,0.573
1.35,50.8282,38.2188,54.9125,67.3438,129.3187,50.8282,142,127,114.0062,80.0062,0.573
1.36,50.8282,38.2188,55.2062,67.3438,129.0375,50.8282,142,127,114.0062,80.0062,0.573
1.37,50.8282,38.2188,55.675,67.3438,128.3187,50.8282,142,127,114.0062,80.0062,0.573
1.38,50.8282,38.2188,55.1688,67.3438,128.0437,50.8282,142,127,114.0062,80.0062,0.573
1.39,50.8282,38.2188,53.3031,67.3438,127.3375,50.8282,142,127,114.0062,80.0062,0.573
1.4,50.8282,38.2188,50.7031,67.3438,126.2156,50.8282,142,127,114.0062,80.0062,0.573
1.41,50.8282,38.2188,47.7469,67.3438,124.9594,50.8282,142,127,114.0062,80.0062,0.573
1.42,50.8282,38.2188,46.325,67.3438,124.9,50.8282,142,127,114.0062,80.0062,0.573
1.43,50.8282,38.2188,45.8312,67.3438,123.9594,50.8282,142,127,114.0062,80.0062,0.573
1.44,50.8282,38.2188,45.8719,67.3438,123.9,50.8282,142,127,114.0062,80.0062,0.573
1.45,50.8282,38.2188,46.0438,67.3438,122.9719,50.8282,142,127,114.0062,80.0062,0.573
1.46,50.8282,38.2188,46.2812,67.3438,123.0406,50.8282,142,127,114.0062,80.0062,0.573
1.47,50.8282,38.2188,46.2594,67.3438,122.3187,50.8282,142,127,114.0062,80.0062,0.573
1.48,50.8282,38.2188,45.8375,67.3438,122.0094,50.8282,142,127,114.0062,80.0062,0.573
1.49,50.8282,38.2188,45.3,67.3438,122.0344,50.8282,142,127,114.0062,80.0062,0.573
1.5,50.8282,38.2188,44.225,67.3438,121.3156,50.8282,142,127,114.0062,80.0062,0.573
1.51,50.8282,38.2188,43.8563,67.3438,120.9594,50.8282,142,127,114.0062,80.0062,0.573
1.52,50.8282,38.2188,43.85,67.3438,121.5812,50.8282,142,127,114.0062,80.0062,0.573
1.53,50.8282,38.2188,43.8625,67.3438,120.9531,50.8282,142,127,114.0062,80.0062,0.573
1.54,50.8282,38.2188,43.8625,67.3438,120.9031,50.8282,142,127,114.0062,80.0062,0.573
1.55,50.8282,38.2188,43.8531,67.3438,119.9719,50.8282,142,127,114.0062,80.0062,0.573
1.56,50.8282,38.2188,43.4,67.3438,120.0094,50.8282,142,127,114.0062,80.0062,0.573
1.57,50.8282,38.2188,43.2313,67.3438,120.0375,50.8282,142,127,114.0062,80.0062,0.573
1.58,50.8282,38.2188,42.6313,67.3438,119.3531,50.8282,142,127,114.0062,80.0062,0.573
1.59,50.8282,38.2188,42,67.3438,118.3219,50.8282,142,127,114.0062,80.0062,0.573
1.6,50.8282,38.2188,41.4375,67.3438,117.9906,50.8282,142,127,114.0062,80.0062,0.573
1.61,50.8282,38.2188,41.3594,67.3438,117.8969,50.8282,142,127,114.0062,80.0062,0.573
1.62,50.8282,38.2188,41.3687,67.3438,116.9594,50.8282,142,127,114.0062,80.0062,0.573
1.63,50.8282,38.2188,41.3375,67.3438,116.9031,50.8282,142,127,114.0062,80.0062,0.573
1.64,50.8282,38.2188,41.3312,67.3438,116.0062,50.8282,142,127,114.0062,80.0062,0.573
1.65,50.8282,38.2188,41.35,67.3438,115.3063,50.8282,142,127,114.0062,80.0062,0.573
1.66,50.8282,38.2188,41.0812,67.3438,114.9031,50.8282,142,127,114.0062,80.0062,0.573
1.67,50.8282,38.2188,40.1281,67.3438,113.9688,50.8282,142,127,114.0062,80.0062,0.573
1.68,50.8282,38.2188,39.5187,67.3438,114.0406,50.8282,142,127,114.0062,80.0062,0.573
1.69,50.8282,38.2188,38.8875,67.3438,113.3187,50.8282,142,127,114.0062,80.0062,0.573
1.7,50.8282,38.2188,38.8687,67.3438,113.0062,50.8282,142,127,114.0062,80.0062,0.573
1.71,50.8282,38.2188,38.8656,67.3438,113,50.8282,141.975,126.975,113.9875,80.0062,0.573
1.72,50.8282,38.2188,38.825,67.3438,112.9688,50.8282,141.7906,126.7906,113.8969,80.0062,0.573
1.73,50.8282,38.2188,38.3781,67.3438,113.6531,50.8282,139.9375,124.9375,112.9719,80.0062,0.573
1.74,50.8282,38.2188,38.3844,67.3438,114.675,50.8282,140.0094,125.0094,113.0062,80.0062,0.573
1.75,50.8282,38.2188,38.7313,67.3438,115.8219,50.8282,140.0063,125,113,80.0062,0.573
1.76,50.8282,38.2188,39.8656,67.3438,120.2906,50.8282,140.0063,125,113,80.0062,0.573
1.77,50.8282,38.2188,39.8406,67.3438,124.5594,50.8282,140.0063,125,113,80.0062,0.573
1.78,50.8282,38.2188,39.3937,67.3438,129.2875,50.8282,140.0063,125,113,80.0062,0.573
1.79,50.8282,38.2188,40.4969,67.3438,133.6156,50.8282,140.0063,125,113,80.0062,0.573
1.8,50.8282,38.2188,44.8312,67.3438,136.8313,50.8282,140.0063,125,113,80.0062,0.573
1.81,50.8282,38.2188,48.6781,67.3438,138.8219,50.8282,140.0063,125,113,80.0062,0.573
1.82,50.8282,38.2188,53.5688,67.3438,140.0156,50.8282,140.0063,125,113,80.0062,0.573
1.83,50.8282,38.2188,58.7125,67.3438,139.8844,50.8282,140.0063,125,113,80.0062,0.573
1.84,50.8282,38.2188,62.1125,67.3438,138.8844,50.8282,140.0063,125,113,80.0062,0.573
1.85,50.8282,38.2188,63.1156,67.3438,137.1844,50.8282,140.0063,125,113,80.0062,0.573
1.86,50.8282,38.2188,63.15,67.3438,135.9688,50.8282,140.0063,125,113,80.0062,0.573
1.87,50.8282,38.2188,63.1531,67.3438,135.9469,50.8282,140.0063,125,113,80.0062,0.573
1.88,50.8282,38.2188,62.0562,67.3438,134.3938,50.8282,140.0063,125,113,80.0062,0.573
1.89,50.8282,38.2188,59.2906,67.3438,135.0875,50.8282,140.0063,125,113,80.0062,0.573
1.9,50.8282,38.2188,56.4531,67.3438,134.4156,50.8282,140.0063,125,113,80.0062,0.573
1.91,50.8282,38.2188,55.6562,67.3438,135.0062,50.8282,140.0063,125,113,80.0062,0.573
1.92,50.8282,38.2188,56.1875,67.3438,135.6969,50.8282,140.0063,125,113,80.0062,0.573
1.93,50.8282,38.2188,56.7,67.3438,136.1031,50.8282,140.0063,125,113,80.0062,0.573
1.94,50.8282,38.2188,57.6031,67.3438,137.025,50.8282,140.0063,125,113,80.0062,0.573
1.95,50.8282,38.2188,59.7563,67.3438,136.8937,50.8282,140.0063,125,113,80.0062,0.573
1.96,50.8282,38.2188,62.0031,67.3438,135.9906,50.8282,140.0063,125,113,80.0062,0.573
1.97,50.8282,38.2188,62.9531,67.3438,135.2375,50.8282,140.0063,125,113,80.0062,0.573
1.98,49.9133,37.9312,63.1844,66.9875,133.2188,49.9133,140.0063,125,113,80.0062,0.5829
1.99,46.2536,36.7812,63.1625,65.5625,131.3094,46.2536,140.0063,125,113,80.0062,0.6222
2,46.2536,36.7812,62.7969,65.5625,130.2031,46.2536,140.0063,125,113,80.0062,0.6222
2.01,46.2536,36.7812,60.2906,65.5625,128.8688,46.2536,140.0063,125,113,80.0062,0.6222
2.02,46.2536,36.7812,56.45,65.5625,128.0062,46.2536,140.0063,125,113,80.0062,0.6222
2.03,46.2536,36.7812,53.6719,65.5625,127.3344,46.2536,140.0063,125,113,80.0062,0.6222
2.04,46.2536,36.7812,51.7,65.5625,127.1125,46.2536,140.0063,125,113,80.0062,0.6222
2.05,46.2536,36.7812,49.3156,65.5625,128.0344,46.2536,140.0063,125,113,80.0062,0.6222
2.06,46.2536,36.7812,47.9937,65.5625,127.9969,46.2536,140.0063,125,113,80.0062,0.6222
2.07,46.2536,36.7812,48.4813,65.5625,127.9719,46.2536,140.0063,125,113,80.0062,0.6222
2.08,46.2536,36.7812,49.8375,65.5625,128.7219,46.2536,140.0063,125,113,80.0062,0.6222
2.09,46.2536,36.7812,51.2062,65.5625,128.3125,46.2536,140.0063,125,113,80.0062,0.6222
2.1,46.2536,36.7812,53.1344,65.5625,127.9812,46.2536,140.0063,125,113,80.0062,0.6222
2.11,46.2536,36.7812,54.0625,65.5625,127.7906,46.2536,140.0063,125,113,80.0062,0.6222
2.12,46.2536,36.7812,53.9875,65.5625,125.9281,46.2536,140.0063,125,113,80.0062,0.6222
2.13,46.2536,36.7812,52.9844,65.5625,125.9406,46.2536,140.0063,125,113,80.0062,0.6222
2.14,46.2536,36.7812,51.7031,65.5625,124.3187,46.2536,140.0063,125,113,80.0062,0.6222
2.15,46.2536,36.7812,50.2656,65.5625,123.3281,46.2536,140.0063,125,113,80.0062,0.6222
2.16,46.2536,36.7812,47.8438,65.5625,123.0375,46.2536,140.0063,125,113,80.0062,0.6222
2.17,46.2536,36.7812,46.2938,65.5625,122.3187,46.2536,140.0063,125,113,80.0062,0.6222
2.18,46.2536,36.7812,44.9688,65.5625,122.0406,46.2536,140.0063,125,113,80.0062,0.6222
2.19,46.2536,36.7812,43.7094,65.5625,121.3156,46.2536,140.0063,125,113,80.0062,0.6222
2.2,46.2536,36.7812,43.45,65.5625,121.0094,46.2536,140.0063,125,113,80.0062,0.6222
2.21,46.2536,36.7812,44.675,65.5625,121.0344,46.2536,140.0063,125,113,80.0062,0.6222
2.22,46.2536,36.7812,45.3625,65.5625,120.3187,46.2536,140.0063,125,113,80.0062,0.6222
2.23,46.2536,36.7812,44.6437,65.5625,120.0094,46.2536,140.0063,125,113,80.0062,0.6222
2.24,46.2536,36.7812,44.3219,65.5625,120.0344,46.2536,140.0063,125,113,80.0062,0.6222
2.25,46.2536,36.7812,43.8469,65.5625,119.3187,46.2536,140.0063,125,113,80.0062,0.6222
2.26,46.2536,36.7812,43.8406,65.5625,119.0062,46.2536,140.0063,125,113,80.0062,0.6222
2.27,46.2536,36.7812,43.8687,65.5625,119.0031,46.2536,140.0063,125,113,80.0062,0.6222
2.28,46.2536,36.7812,43.8531,65.5625,118.9875,46.2536,140.0063,125,113,80.0062,0.6222
2.29,46.2536,36.7812,43.8781,65.5625,118.8969,46.2536,140.0063,125,113,80.0062,0.6222
2.3,46.2536,36.7812,43.4969,65.5625,117.9562,46.2536,140.0063,125,113,80.0062,0.6222
2.31,46.2536,36.7812,42.9156,65.5625,117.8531,46.2536,140.0063,125,113,80.0062,0.6222
2.32,46.2536,36.7812,42.1594,65.5625,117.55,46.2536,140.0063,125,113,80.0062,0.6222
2.33,46.2536,36.7812,41.4438,65.5625,116.9688,46.2536,140.0063,125,113,80.0062,0.6222
2.34,46.2536,36.7812,41.3531,65.5625,116.9969,46.2536,140.0063,125,113,80.0062,0.6222
2.35,46.2536,36.7812,41.3844,65.5625,116.9437,46.2536,140.0063,125,113,80.0062,0.6222
2.36,46.2536,36.7812,41.4219,65.5625,115.425,46.2536,140.0063,125,113,80.0062,0.6222
2.37,46.2536,36.7812,42.0156,65.5625,115.3906,46.2536,140.0063,125,113,80.0062,0.6222
2.38,46.2536,36.7812,42.3687,65.5625,114.3156,46.2536,140.0063,125,113,80.0062,0.6222
2.39,46.2536,36.7812,42.3469,65.5625,114.0375,46.2536,140.0063,125,113,80.0031,0.6222
2.4,46.2536,36.7812,41.3219,65.5625,113.3031,46.2536,140.0031,125,113.0031,80,0.6222
2.41,46.2536,36.7812,40.0156,65.5625,112.9031,46.2536,140,125,113.0062,80,0.6222
2.42,46.2536,36.7812,39.1375,65.5625,111.9562,46.2536,140,125,113.0062,80,0.6222
2.43,46.2536,36.7812,38.8844,65.5625,111.9,46.2536,140,125,113.0062,80,0.6222
2.44,46.2536,36.7812,38.8969,65.5625,110.9719,46.2536,140,125,113.0062,80,0.6222
2.45,46.2536,36.7812,38.9,65.5625,111.0062,46.2536,140,125,113.0062,80,0.6222
2.46,46.2536,36.7812,38.8687,65.5625,111.0062,46.2536,139.9469,124.9625,112.975,80.0438,0.6222
2.47,46.2536,36.7812,38.8813,65.5625,111.0187,46.2536,139.575,124.6813,112.7875,80.325,0.6222
2.48,46.2536,36.7812,38.8844,65.5625,111.1344,46.2536,135.8719,121.9031,110.9375,83.1031,0.6222
2.49,46.2536,36.7812,38.875,65.5625,112.225,46.2536,136.0188,122.0156,111.0094,82.9906,0.6222
2.5,46.2536,36.7812,38.6094,65.5625,114.8125,46.2536,136.0063,122,111,83,0.6222
2.51,46.2536,36.7812,37.6406,65.5625,117.5625,46.2536,136.0063,122,111,83,0.6222
2.52,46.2536,36.7812,37.0812,65.5625,121.5687,46.2536,136.0063,122,111,83,0.6222
2.53,46.2536,36.7812,38.375,65.5625,126.3156,46.2536,136.0063,122,111,83,0.6222
2.54,46.2536,36.7812,40.3906,65.5625,129.9,46.2536,136.0063,122,111,83,0.6222
2.55,46.2536,36.7812,43.4594,65.5625,133.5563,46.2536,136.0063,122,111,83,0.6222
2.56,46.2536,36.7812,48.8156,65.5625,135.1469,46.2536,136.0063,122,111,83,0.6222
2.57,46.2536,36.7812,55.225,65.5625,136.1781,46.2536,136.0063,122,111,83,0.6222
2.58,46.2536,36.7812,60.9312,65.5625,136.3656,46.2536,136.0063,122,111,83,0.6222
2.59,46.2536,36.7812,64.5156,65.5625,135.2,46.2536,136.0063,122,111,83,0.6222
2.6,48.4718,36.7812,65.4313,65.7375,133.9,48.4718,136.0063,122,111,83,0.5977
